family,tag,k,mode,rho,station,W_tr,W_te,T_s_stored,T_s_train,Tn,ratio_asrun,ratio_norm,share,viol_asrun_flag,viol_norm_flag,wl_tr_broken_flag
affinity,aff_combine_a0.0_r0,1,base,0.0,GARE4,837.0,1780.0,837.0,837.0,1665,2.126642771804062,1.0690690690690692,0.14714391998016038,1,1,0
affinity,aff_combine_a0.0_r0,1,base,0.0,GARE5,837.0,1784.0,837.0,837.0,1665,2.13142174432497,1.0714714714714715,0.1474745804744978,1,1,0
affinity,aff_combine_a0.0_r0,1,base,0.0,GARE6,835.0,1604.0,837.0,837.0,1665,1.9163679808841099,0.9633633633633634,0.13259485822931305,1,0,0
affinity,aff_combine_a0.0_r0,1,base,0.0,GARE7,798.0,1505.0,837.0,837.0,1665,1.7980884109916369,0.9039039039039038,0.12441101099446143,1,0,0
affinity,aff_combine_a0.0_r0,1,base,0.0,GARE8,690.0,1332.0,837.0,837.0,1665,1.5913978494623655,0.8,0.1101099446143672,1,0,0
affinity,aff_combine_a0.0_r0,1,base,0.0,GARE9,715.0,1530.0,837.0,837.0,1665,1.8279569892473118,0.918918918918919,0.12647763908407042,1,0,0
affinity,aff_combine_a0.0_r0,1,base,0.0,GARE10,532.0,1009.0,837.0,837.0,1665,1.2054958183990443,0.606006006006006,0.083409109696619,1,0,0
affinity,aff_combine_a0.0_r0,1,base,0.0,GARE11,837.0,1553.0,837.0,837.0,1665,1.8554360812425328,0.9327327327327327,0.1283789369265107,1,0,0
affinity,aff_combine_a0.0_r0,10,base,0.0,GARE4,784.0,1548.0,837.0,837.0,1665,1.8494623655913978,0.9297297297297298,0.1279656113085889,1,0,0
affinity,aff_combine_a0.0_r0,10,base,0.0,GARE5,833.0,1664.0,837.0,837.0,1665,1.98805256869773,0.9993993993993994,0.13755476564437463,1,0,0
affinity,aff_combine_a0.0_r0,10,base,0.0,GARE6,821.0,1585.0,837.0,837.0,1665,1.8936678614097968,0.9519519519519519,0.1310242208812102,1,0,0
affinity,aff_combine_a0.0_r0,10,base,0.0,GARE7,800.0,1622.0,837.0,837.0,1665,1.9378733572281959,0.9741741741741742,0.13408283045383154,1,0,0
affinity,aff_combine_a0.0_r0,10,base,0.0,GARE8,460.0,854.0,837.0,837.0,1665,1.020310633213859,0.512912912912913,0.07059601554104324,1,0,0
affinity,aff_combine_a0.0_r0,10,base,0.0,GARE9,834.0,1665.0,837.0,837.0,1665,1.989247311827957,1.0,0.137637430767959,1,0,0
affinity,aff_combine_a0.0_r0,10,base,0.0,GARE10,837.0,1773.0,837.0,837.0,1665,2.118279569892473,1.0648648648648649,0.14656526411506984,1,1,0
affinity,aff_combine_a0.0_r0,10,base,0.0,GARE11,712.0,1386.0,837.0,837.0,1665,1.6559139784946237,0.8324324324324325,0.11457386128792263,1,0,0
affinity,aff_combine_a0.5_r0,1,base,0.0,GARE4,837.0,3009.0,837.0,837.0,2930,3.5949820788530467,1.026962457337884,0.14127423822714683,1,1,0
affinity,aff_combine_a0.5_r0,1,base,0.0,GARE5,837.0,3075.0,837.0,837.0,2930,3.673835125448029,1.0494880546075085,0.1443729752570543,1,1,0
affinity,aff_combine_a0.5_r0,1,base,0.0,GARE6,835.0,2859.0,837.0,837.0,2930,3.4157706093189963,0.9757679180887372,0.13423165406826612,1,0,0
affinity,aff_combine_a0.5_r0,1,base,0.0,GARE7,798.0,2612.0,837.0,837.0,2930,3.120669056152927,0.8914675767918089,0.12263486548664257,1,0,0
affinity,aff_combine_a0.5_r0,1,base,0.0,GARE8,690.0,2335.0,837.0,837.0,2930,2.7897252090800477,0.7969283276450512,0.10962956007324287,1,0,0
affinity,aff_combine_a0.5_r0,1,base,0.0,GARE9,715.0,2789.0,837.0,837.0,2930,3.3321385902031064,0.951877133105802,0.1309451147941218,1,0,0
affinity,aff_combine_a0.5_r0,1,base,0.0,GARE10,532.0,1827.0,837.0,837.0,2930,2.182795698924731,0.6235494880546075,0.08577867505516691,1,0,0
affinity,aff_combine_a0.5_r0,1,base,0.0,GARE11,837.0,2793.0,837.0,837.0,2930,3.336917562724014,0.9532423208191126,0.1311329170383586,1,0,0
affinity,aff_combine_a0.5_r0,10,base,0.0,GARE4,784.0,2798.0,837.0,837.0,2930,3.3428912783751494,0.9549488054607509,0.13136766984365464,1,0,0
affinity,aff_combine_a0.5_r0,10,base,0.0,GARE5,833.0,2927.0,837.0,837.0,2930,3.4970131421744326,0.9989761092150171,0.13742429222029204,1,0,0
affinity,aff_combine_a0.5_r0,10,base,0.0,GARE6,821.0,3082.0,837.0,837.0,2930,3.6821983273596177,1.051877133105802,0.14470162918446874,1,1,0
affinity,aff_combine_a0.5_r0,10,base,0.0,GARE7,800.0,2895.0,837.0,837.0,2930,3.4587813620071683,0.9880546075085325,0.13592187426639749,1,0,0
affinity,aff_combine_a0.5_r0,10,base,0.0,GARE8,460.0,1407.0,837.0,837.0,2930,1.6810035842293907,0.4802047781569966,0.06605943941030096,1,0,0
affinity,aff_combine_a0.5_r0,10,base,0.0,GARE9,834.0,2862.0,837.0,837.0,2930,3.4193548387096775,0.9767918088737202,0.13437250575144372,1,0,0
affinity,aff_combine_a0.5_r0,10,base,0.0,GARE10,837.0,2966.0,837.0,837.0,2930,3.5436081242532858,1.0122866894197953,0.13925536410160103,1,1,0
affinity,aff_combine_a0.5_r0,10,base,0.0,GARE11,712.0,2362.0,837.0,837.0,2930,2.8219832735961767,0.8061433447098976,0.1108972252218414,1,0,0
affinity,aff_combine_a1.0_r0,1,base,0.0,GARE4,837.0,4013.0,837.0,837.0,4051,4.7945041816009555,0.9906196000987411,0.1362741102961152,1,0,0
affinity,aff_combine_a1.0_r0,1,base,0.0,GARE5,837.0,4165.0,837.0,837.0,4051,4.97610513739546,1.0281411997037768,0.14143575115457757,1,1,0
affinity,aff_combine_a1.0_r0,1,base,0.0,GARE6,835.0,3832.0,837.0,837.0,4051,4.578255675029869,0.9459392742532708,0.13012768269491987,1,0,0
affinity,aff_combine_a1.0_r0,1,base,0.0,GARE7,798.0,3775.0,837.0,837.0,4051,4.510155316606929,0.9318686744013823,0.12819206737299646,1,0,0
affinity,aff_combine_a1.0_r0,1,base,0.0,GARE8,690.0,3024.0,837.0,837.0,4051,3.6129032258064515,0.7464823500370279,0.10268948655256724,1,0,0
affinity,aff_combine_a1.0_r0,1,base,0.0,GARE9,715.0,3657.0,837.0,837.0,4051,4.369175627240144,0.9027400641816835,0.12418500407497962,1,0,0
affinity,aff_combine_a1.0_r0,1,base,0.0,GARE10,532.0,2676.0,837.0,837.0,4051,3.197132616487455,0.6605776351518143,0.0908720456397718,1,0,0
affinity,aff_combine_a1.0_r0,1,base,0.0,GARE11,837.0,4306.0,837.0,837.0,4051,5.144563918757467,1.062947420390027,0.14622385221407228,1,1,0
affinity,aff_combine_a1.0_r0,10,base,0.0,GARE4,818.0,4236.0,837.0,837.0,4051,5.060931899641577,1.0456677363613922,0.14384678076609617,1,1,0
affinity,aff_combine_a1.0_r0,10,base,0.0,GARE5,833.0,4024.0,837.0,837.0,4051,4.807646356033453,0.9933349790175265,0.13664765009508287,1,0,0
affinity,aff_combine_a1.0_r0,10,base,0.0,GARE6,819.0,3324.0,837.0,837.0,4051,3.971326164874552,0.8205381387311775,0.11287693561532193,1,0,0
affinity,aff_combine_a1.0_r0,10,base,0.0,GARE7,836.0,3765.0,837.0,837.0,4051,4.49820788530466,0.9294001481115773,0.12785248573757133,1,0,0
affinity,aff_combine_a1.0_r0,10,base,0.0,GARE8,669.0,3276.0,837.0,837.0,4051,3.913978494623656,0.8086892125401135,0.11124694376528117,1,0,0
affinity,aff_combine_a1.0_r0,10,base,0.0,GARE9,832.0,4274.0,837.0,837.0,4051,5.106332138590203,1.0550481362626511,0.14513719098071176,1,1,0
affinity,aff_combine_a1.0_r0,10,base,0.0,GARE10,447.0,2366.0,837.0,837.0,4051,2.826762246117085,0.5840533201678598,0.08034501494159196,1,0,0
affinity,aff_combine_a1.0_r0,10,base,0.0,GARE11,827.0,4183.0,837.0,837.0,4051,4.997610513739546,1.0325845470254258,0.14204699809834284,1,1,0
affinity,aff_reassign_a0.0_r0,1,base,0.0,GARE4,837.0,1817.0,837.0,837.0,1676,2.170848267622461,1.084128878281623,0.14913000656598818,1,1,0
affinity,aff_reassign_a0.0_r0,1,base,0.0,GARE5,837.0,1830.0,837.0,837.0,1676,2.186379928315412,1.0918854415274464,0.15019697964543663,1,1,0
affinity,aff_reassign_a0.0_r0,1,base,0.0,GARE6,835.0,1615.0,837.0,837.0,1676,1.929510155316607,0.9636038186157518,0.13255088640840446,1,0,0
affinity,aff_reassign_a0.0_r0,1,base,0.0,GARE7,798.0,1524.0,837.0,837.0,1676,1.82078853046595,0.9093078758949881,0.12508207485226527,1,0,0
affinity,aff_reassign_a0.0_r0,1,base,0.0,GARE8,690.0,1317.0,837.0,837.0,1676,1.5734767025089607,0.785799522673031,0.10809258043335522,1,0,0
affinity,aff_reassign_a0.0_r0,1,base,0.0,GARE9,715.0,1525.0,837.0,837.0,1676,1.8219832735961767,0.9099045346062052,0.12516414970453052,1,0,0
affinity,aff_reassign_a0.0_r0,1,base,0.0,GARE10,532.0,973.0,837.0,837.0,1676,1.162485065710872,0.5805489260143198,0.07985883125410374,1,0,0
affinity,aff_reassign_a0.0_r0,1,base,0.0,GARE11,837.0,1583.0,837.0,837.0,1676,1.891278375149343,0.9445107398568019,0.12992449113591595,1,0,0
affinity,aff_reassign_a0.0_r0,10,base,0.0,GARE4,818.0,1639.0,837.0,837.0,1676,1.958183990442055,0.9779236276849642,0.13452068286277086,1,0,0
affinity,aff_reassign_a0.0_r0,10,base,0.0,GARE5,833.0,1832.0,837.0,837.0,1676,2.1887694145758663,1.0930787589498807,0.15036112934996718,1,1,0
affinity,aff_reassign_a0.0_r0,10,base,0.0,GARE6,819.0,1585.0,837.0,837.0,1676,1.8936678614097968,0.9457040572792362,0.1300886408404465,1,0,0
affinity,aff_reassign_a0.0_r0,10,base,0.0,GARE7,836.0,1502.0,837.0,837.0,1676,1.7945041816009557,0.89618138424821,0.12327642810242942,1,0,0
affinity,aff_reassign_a0.0_r0,10,base,0.0,GARE8,669.0,1238.0,837.0,837.0,1676,1.4790919952210275,0.7386634844868735,0.10160866710439921,1,0,0
affinity,aff_reassign_a0.0_r0,10,base,0.0,GARE9,832.0,1725.0,837.0,837.0,1676,2.060931899641577,1.029236276849642,0.14157912015758373,1,1,0
affinity,aff_reassign_a0.0_r0,10,base,0.0,GARE10,447.0,962.0,837.0,837.0,1676,1.1493428912783752,0.5739856801909308,0.07895600787918582,1,0,0
affinity,aff_reassign_a0.0_r0,10,base,0.0,GARE11,827.0,1701.0,837.0,837.0,1676,2.032258064516129,1.0149164677804297,0.13960932370321733,1,1,0
affinity,aff_reassign_a0.5_r0,1,base,0.0,GARE4,837.0,1729.0,837.0,837.0,1775,2.065710872162485,0.9740845070422535,0.13401023097194234,1,0,0
affinity,aff_reassign_a0.5_r0,1,base,0.0,GARE5,837.0,2077.0,837.0,837.0,1775,2.4814814814814814,1.1701408450704225,0.16098279336536972,1,1,0
affinity,aff_reassign_a0.5_r0,1,base,0.0,GARE6,835.0,1916.0,837.0,837.0,1775,2.2891278375149344,1.0794366197183098,0.14850410789024956,1,1,0
affinity,aff_reassign_a0.5_r0,1,base,0.0,GARE7,798.0,1514.0,837.0,837.0,1775,1.8088410991636799,0.8529577464788732,0.11734614788404898,1,0,0
affinity,aff_reassign_a0.5_r0,1,base,0.0,GARE8,690.0,1721.0,837.0,837.0,1775,2.056152927120669,0.9695774647887324,0.1333901720663463,1,0,0
affinity,aff_reassign_a0.5_r0,1,base,0.0,GARE9,715.0,1489.0,837.0,837.0,1775,1.7789725209080047,0.8388732394366197,0.11540846380406139,1,0,0
affinity,aff_reassign_a0.5_r0,1,base,0.0,GARE10,532.0,1059.0,837.0,837.0,1775,1.2652329749103943,0.5966197183098592,0.08208029762827469,1,0,0
affinity,aff_reassign_a0.5_r0,1,base,0.0,GARE11,837.0,1397.0,837.0,837.0,1775,1.6690561529271206,0.7870422535211268,0.10827778638970702,1,0,0
affinity,aff_reassign_a0.5_r0,10,base,0.0,GARE4,818.0,2038.0,837.0,837.0,1775,2.4348864994026282,1.1481690140845071,0.15796000620058906,1,1,0
affinity,aff_reassign_a0.5_r0,10,base,0.0,GARE5,833.0,2094.0,837.0,837.0,1775,2.5017921146953404,1.1797183098591548,0.16230041853976127,1,1,0
affinity,aff_reassign_a0.5_r0,10,base,0.0,GARE6,819.0,1255.0,837.0,837.0,1775,1.4994026284348865,0.7070422535211267,0.09727174081537746,1,0,0
affinity,aff_reassign_a0.5_r0,10,base,0.0,GARE7,836.0,1569.0,837.0,837.0,1775,1.874551971326165,0.8839436619718309,0.1216090528600217,1,0,0
affinity,aff_reassign_a0.5_r0,10,base,0.0,GARE8,669.0,1610.0,837.0,837.0,1775,1.923536439665472,0.9070422535211268,0.12478685475120137,1,0,0
affinity,aff_reassign_a0.5_r0,10,base,0.0,GARE9,832.0,1630.0,837.0,837.0,1775,1.947431302270012,0.9183098591549296,0.12633700201519144,1,0,0
affinity,aff_reassign_a0.5_r0,10,base,0.0,GARE10,447.0,1015.0,837.0,837.0,1775,1.2126642771804061,0.571830985915493,0.07866997364749652,1,0,0
affinity,aff_reassign_a0.5_r0,10,base,0.0,GARE11,827.0,1691.0,837.0,837.0,1775,2.020310633213859,0.9526760563380282,0.13106495117036118,1,0,0
affinity,aff_reassign_a1.0_r0,1,base,0.0,GARE4,837.0,1508.0,837.0,837.0,1648,1.8016726403823178,0.9150485436893204,0.12590799031476999,1,0,0
affinity,aff_reassign_a1.0_r0,1,base,0.0,GARE5,837.0,1920.0,837.0,837.0,1648,2.293906810035842,1.1650485436893203,0.16030725557318193,1,1,0
affinity,aff_reassign_a1.0_r0,1,base,0.0,GARE6,835.0,1374.0,837.0,837.0,1648,1.6415770609318996,0.8337378640776699,0.11471987976955832,1,0,0
affinity,aff_reassign_a1.0_r0,1,base,0.0,GARE7,798.0,1624.0,837.0,837.0,1648,1.94026284348865,0.9854368932038835,0.13559322033898305,1,0,0
affinity,aff_reassign_a1.0_r0,1,base,0.0,GARE8,690.0,1330.0,837.0,837.0,1648,1.5890083632019116,0.8070388349514563,0.11104617182933957,1,0,0
affinity,aff_reassign_a1.0_r0,1,base,0.0,GARE9,715.0,1453.0,837.0,837.0,1648,1.7359617682198327,0.8816747572815534,0.12131585538949653,1,0,0
affinity,aff_reassign_a1.0_r0,1,base,0.0,GARE10,532.0,1440.0,837.0,837.0,1648,1.7204301075268817,0.8737864077669902,0.12023044167988645,1,0,0
affinity,aff_reassign_a1.0_r0,1,base,0.0,GARE11,837.0,1328.0,837.0,837.0,1648,1.5866188769414575,0.8058252427184466,0.11087918510478417,1,0,0
affinity,aff_reassign_a1.0_r0,10,base,0.0,GARE4,818.0,1439.0,837.0,837.0,1648,1.7192353643966547,0.8731796116504854,0.12014694831760875,1,0,0
affinity,aff_reassign_a1.0_r0,10,base,0.0,GARE5,833.0,1971.0,837.0,837.0,1648,2.3548387096774195,1.195995145631068,0.16456541704934458,1,1,0
affinity,aff_reassign_a1.0_r0,10,base,0.0,GARE6,819.0,1412.0,837.0,837.0,1648,1.6869772998805257,0.8567961165048543,0.11789262753611088,1,0,0
affinity,aff_reassign_a1.0_r0,10,base,0.0,GARE7,836.0,1766.0,837.0,837.0,1648,2.109916367980884,1.0716019417475728,0.1474492777824163,1,1,0
affinity,aff_reassign_a1.0_r0,10,base,0.0,GARE8,669.0,1517.0,837.0,837.0,1648,1.8124253285543608,0.9205097087378641,0.12665943057526927,1,0,0
affinity,aff_reassign_a1.0_r0,10,base,0.0,GARE9,832.0,1441.0,837.0,837.0,1648,1.7216248506571088,0.8743932038834952,0.12031393504216414,1,0,0
affinity,aff_reassign_a1.0_r0,10,base,0.0,GARE10,447.0,1081.0,837.0,837.0,1648,1.2915173237753883,0.6559466019417476,0.09025632462219253,1,0,0
affinity,aff_reassign_a1.0_r0,10,base,0.0,GARE11,827.0,1350.0,837.0,837.0,1648,1.6129032258064515,0.8191747572815534,0.11271603907489354,1,0,0
affinity,aff_combine_a0.0_r1,1,base,0.0,GARE4,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,1,base,0.0,GARE5,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,1,base,0.0,GARE6,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,1,base,0.0,GARE7,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,1,base,0.0,GARE8,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,1,base,0.0,GARE9,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,1,base,0.0,GARE10,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,1,base,0.0,GARE11,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,10,base,0.0,GARE4,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,10,base,0.0,GARE5,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,10,base,0.0,GARE6,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,10,base,0.0,GARE7,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,10,base,0.0,GARE8,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,10,base,0.0,GARE9,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,10,base,0.0,GARE10,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r1,10,base,0.0,GARE11,0.0,0.0,907.0,907.0,1812,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,1,base,0.0,GARE4,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,1,base,0.0,GARE5,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,1,base,0.0,GARE6,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,1,base,0.0,GARE7,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,1,base,0.0,GARE8,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,1,base,0.0,GARE9,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,1,base,0.0,GARE10,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,1,base,0.0,GARE11,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,10,base,0.0,GARE4,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,10,base,0.0,GARE5,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,10,base,0.0,GARE6,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,10,base,0.0,GARE7,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,10,base,0.0,GARE8,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,10,base,0.0,GARE9,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,10,base,0.0,GARE10,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.5_r1,10,base,0.0,GARE11,0.0,0.0,907.0,907.0,3050,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,1,base,0.0,GARE4,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,1,base,0.0,GARE5,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,1,base,0.0,GARE6,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,1,base,0.0,GARE7,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,1,base,0.0,GARE8,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,1,base,0.0,GARE9,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,1,base,0.0,GARE10,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,1,base,0.0,GARE11,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,10,base,0.0,GARE4,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,10,base,0.0,GARE5,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,10,base,0.0,GARE6,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,10,base,0.0,GARE7,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,10,base,0.0,GARE8,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,10,base,0.0,GARE9,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,10,base,0.0,GARE10,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a1.0_r1,10,base,0.0,GARE11,0.0,0.0,907.0,907.0,4108,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,1,base,0.0,GARE4,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,1,base,0.0,GARE5,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,1,base,0.0,GARE6,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,1,base,0.0,GARE7,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,1,base,0.0,GARE8,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,1,base,0.0,GARE9,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,1,base,0.0,GARE10,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,1,base,0.0,GARE11,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,10,base,0.0,GARE4,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,10,base,0.0,GARE5,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,10,base,0.0,GARE6,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,10,base,0.0,GARE7,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,10,base,0.0,GARE8,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,10,base,0.0,GARE9,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,10,base,0.0,GARE10,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.0_r1,10,base,0.0,GARE11,0.0,0.0,907.0,907.0,1831,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,1,base,0.0,GARE4,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,1,base,0.0,GARE5,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,1,base,0.0,GARE6,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,1,base,0.0,GARE7,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,1,base,0.0,GARE8,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,1,base,0.0,GARE9,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,1,base,0.0,GARE10,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,1,base,0.0,GARE11,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,10,base,0.0,GARE4,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,10,base,0.0,GARE5,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,10,base,0.0,GARE6,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,10,base,0.0,GARE7,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,10,base,0.0,GARE8,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,10,base,0.0,GARE9,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,10,base,0.0,GARE10,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a0.5_r1,10,base,0.0,GARE11,0.0,0.0,907.0,907.0,1835,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,1,base,0.0,GARE4,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,1,base,0.0,GARE5,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,1,base,0.0,GARE6,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,1,base,0.0,GARE7,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,1,base,0.0,GARE8,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
