campaign,stage,dataset_id,catalogue_size,origin,n,arm,delta,nu,tightening,seed,rule,implementation_hash,backend,solve_mode,time_limit,case_id,solve_key,eligibility,record_source,retry_count,frozen_layout,status,scored,allocation_returned,native_status,solver_status,objective,bound,gap,bound_provenance,build_seconds,solve_seconds,peak_rss_bytes,process_status,process_elapsed,reused_solve,attempt_id,native_contradiction,scoring_error,validation_valid,model_feasible,model_feasible_exact,maximum_model_excess,minimum_required_slack,original_policy_feasible_exact,accepted_training_solution,policy_validation_valid,history_checked,actual_visit_count,joint_pass,violation_count,cap_violation_count,floor_violation_count,worst_excess_pp,worst_excess_pp_exact,positive_excess_sum,maximum_residual,borderline,mean_visits,mean_visits_exact,visit_count,historical_mean_visits,historical_visit_count,future_total_lines,future_order_count,activation_mass,activation_mass_exact,effective_nu,inactive_product_count,realized_inactive_product_count,active_product_fraction,horizon_per_product,station_novelty_count,maximum_novelty_excess,novel_support_order_count,effective_total_allowance,layout_hash,future_hash,stream_adjacency_verified,station_count,reference_joint_pass,reference_violation_count,reference_worst_excess_pp,reference_mean_visits,reference_visit_count
screen_20260910,screen,syn_2000sku_seed1003,2000,51627,1000,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,1200,2e80e5610edb036f76d5d4b9584bd6fc391c9b1308901d71093b1a1647fd59c4,260f34ef602ec078b4f129731965a00b5ec0349747ad9a25576dc109c8746d86,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,331730,0,1.0,Hexaly_HxSolution.get_objective_bound(0),59.854689799947664,1201.3091204999946,1080664064,EXITED,1268.3279999999795,False,primary,,,True,True,True,0.0,0.009931901295127554,True,True,True,True,331730,True,0,,,0.0,0,0.0,-0.005124396613446061,False,6.603,6603/1000,6603,6.425513781548415,331730,10077,1000,0.0,0,0.0,0,0,0.977,0.5,0,0.0,987,0.2,85603ba895947fb1bd50c49adaee75ef03ee57156d161e442dc606966ddafba1,63b13f27c6922097604335d33ec62da1ab29d71a8bab2bf1466ff3dbd534b3c1,True,20,True,0,0.0,7.903,7903
screen_20260910,screen,syn_2000sku_seed1003,2000,51627,1000,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,1200,37d83c2c1319b3bf83df3ab0d5495706d48883323256f07a125d6a21a5fcce2b,260f34ef602ec078b4f129731965a00b5ec0349747ad9a25576dc109c8746d86,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,331730,0,1.0,Hexaly_HxSolution.get_objective_bound(0),59.854689799947664,1201.3091204999946,1080664064,EXITED,1268.3279999999795,True,primary,,,True,True,True,0.0,0.009931901295127554,True,True,True,True,331730,True,0,,,0.0,0,0.0,-0.005124396613446061,False,6.603,6603/1000,6603,6.425513781548415,331730,10077,1000,0.0,0,0.0,0,0,0.977,0.5,0,0.0,987,0.2,85603ba895947fb1bd50c49adaee75ef03ee57156d161e442dc606966ddafba1,63b13f27c6922097604335d33ec62da1ab29d71a8bab2bf1466ff3dbd534b3c1,True,20,True,0,0.0,7.903,7903
screen_20260910,screen,syn_2000sku_seed1003,2000,51627,2000,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,1200,09ae8ad9a3395bd398276dece5fd8e106cb65360c9d77ae1e729386f5b6a6ea3,6af3b4f5b6eec2de162f472dc486692bcd3c4e32c393a057f9de99a18141a1bd,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,329623,0,1.0,Hexaly_HxSolution.get_objective_bound(0),43.376350600039586,1200.1819233000278,953278464,EXITED,1250.3279999999795,True,primary,,,True,True,True,0.0,0.009600539303902787,True,True,True,True,329623,True,0,,,0.0,0,0.0,-0.00128367525105611,False,6.5415,13083/2000,13083,6.3847018033199685,329623,20119,2000,0.0,0,0.0,0,0,0.9985,1.0,9,0.0037250959609657665,1977,0.2,656dc15bd2406720cbe2d93325b85b18faacb5e77f7d05eee44e884d41c62f50,c4c43793007920dc1a73da1be89cd64b50035af439a6ebcf85d9ebf55d475142,True,20,True,0,0.0,7.8865,15773
screen_20260910,screen,syn_2000sku_seed1003,2000,51627,2000,TIGHT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,1200,9b87300abcbaf3483411886105434e5d4d54415eb325e32f61e73493977f534e,535cd75c7f2e1248ea8b562cb8a6d87daa016c01499d7260ccdaea3ad73750f7,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,330066,0,1.0,Hexaly_HxSolution.get_objective_bound(0),42.56700849998742,1200.204354800051,903983104,EXITED,1249.5629999998491,True,primary,,,True,True,True,0.0,0.00488550446417329,True,True,True,True,330066,True,0,,,0.0,0,0.0,-0.002692828914806603,False,6.532,1633/250,13064,6.393282584694055,330066,20119,2000,0.0,0,0.0,0,0,0.9985,1.0,10,0.003711811733287915,1977,0.2,101d7d1df3ca09121ee307287b1e0c0b854399afdf47b4c0103398140d6fbcf1,c4c43793007920dc1a73da1be89cd64b50035af439a6ebcf85d9ebf55d475142,True,20,True,0,0.0,7.8865,15773
screen_20260910,screen,syn_2000sku_seed1003,2000,51627,2000,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,1200,82ddcc46d895789b12bf3ad961757fff968e29fddc5887ad2eb90aec1200e110,c2e78f9c27f990b41d868633e1cd2a3dff9bdb8eadf83f974a1236d0dcd19850,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,328995,0,1.0,Hexaly_HxSolution.get_objective_bound(0),51.02868019999005,1200.4083364999387,996986880,EXITED,1257.5,False,primary,,,True,True,True,0.0,0.009416741513957026,True,True,True,True,328995,True,0,,,0.0,0,0.0,-0.005110903244495148,False,6.527,6527/1000,13054,6.372537625660991,328995,20119,2000,0.0,0,0.0,0,0,0.9985,1.0,0,0.0,1977,0.2,5ea93db89b90b555c12a163b1e19e9aa2ca69cb38538bd25b601903984723d24,c4c43793007920dc1a73da1be89cd64b50035af439a6ebcf85d9ebf55d475142,True,20,True,0,0.0,7.8865,15773
screen_20260910,screen,syn_2000sku_seed1003,2000,51627,2000,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,1200,b6499a2f1bb5c2d17b0014f3c99c63f60d5acf9bb2c37ae6a8bc47cd071b4c77,c2e78f9c27f990b41d868633e1cd2a3dff9bdb8eadf83f974a1236d0dcd19850,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,328995,0,1.0,Hexaly_HxSolution.get_objective_bound(0),51.02868019999005,1200.4083364999387,996986880,EXITED,1257.5,True,primary,,,True,True,True,0.0,0.009416741513957026,True,True,True,True,328995,True,0,,,0.0,0,0.0,-0.005110903244495148,False,6.527,6527/1000,13054,6.372537625660991,328995,20119,2000,0.0,0,0.0,0,0,0.9985,1.0,0,0.0,1977,0.2,5ea93db89b90b555c12a163b1e19e9aa2ca69cb38538bd25b601903984723d24,c4c43793007920dc1a73da1be89cd64b50035af439a6ebcf85d9ebf55d475142,True,20,True,0,0.0,7.8865,15773
screen_20260910,screen,syn_2000sku_seed1003,2000,51627,4000,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,1200,782a54321a9863d83c7fec69143d9a71df4b1fe55372595cf9c4749c78a47243,6af3b4f5b6eec2de162f472dc486692bcd3c4e32c393a057f9de99a18141a1bd,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,329623,0,1.0,Hexaly_HxSolution.get_objective_bound(0),43.376350600039586,1200.1819233000278,953278464,EXITED,1250.3279999999795,True,primary,,,True,True,True,0.0,0.009600539303902787,True,True,True,True,329623,False,1,,,0.25218272667667735,1305335108/5176147967,0.002521827266766773,0.002521827266766773,False,6.5255,13051/2000,26102,6.3847018033199685,329623,40108,4000,0.0,0,0.0,0,0,1.0,2.0,10,0.0029212879628639876,3944,0.2,656dc15bd2406720cbe2d93325b85b18faacb5e77f7d05eee44e884d41c62f50,580c891d612a10a88bbdbc98250697d1db8d618af590fad102cce3d036cc4ca9,True,20,True,0,0.0,7.8575,31430
screen_20260910,screen,syn_2000sku_seed1003,2000,51627,4000,TIGHT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,1200,9984ea399db4469ef0a5e36d8f4352ecd950845b110db464004c540f81f3f5cc,535cd75c7f2e1248ea8b562cb8a6d87daa016c01499d7260ccdaea3ad73750f7,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,330066,0,1.0,Hexaly_HxSolution.get_objective_bound(0),42.56700849998742,1200.204354800051,903983104,EXITED,1249.5629999998491,True,primary,,,True,True,True,0.0,0.00488550446417329,True,True,True,True,330066,True,0,,,0.0,0,0.0,-0.004077835111084257,False,6.53025,26121/4000,26121,6.393282584694055,330066,40108,4000,0.0,0,0.0,0,0,1.0,2.0,10,0.00232680553701026,3944,0.2,101d7d1df3ca09121ee307287b1e0c0b854399afdf47b4c0103398140d6fbcf1,580c891d612a10a88bbdbc98250697d1db8d618af590fad102cce3d036cc4ca9,True,20,True,0,0.0,7.8575,31430
screen_20260910,screen,syn_2000sku_seed1003,2000,51627,4000,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,1200,fc2e020d6e6846f33eb16a68b7fd86574b83ee11911cdd83236fa4c26458fd52,da8f5f2d5891f7d04f89514bf27e3225c6059a080ba4245b4363b88137b2d383,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,330744,0,1.0,Hexaly_HxSolution.get_objective_bound(0),47.37684539984912,1201.034339300124,909365248,EXITED,1254.0149999998976,False,primary,,,True,True,True,0.0,0.009856844213415343,True,True,True,True,330744,False,1,,,0.12347632584592225,639131733/5176147967,0.0012347632584592224,0.0012347632584592224,False,6.5555,13111/2000,26222,6.406415247835435,330744,40108,4000,0.0,0,0.0,0,0,1.0,2.0,2,0.0016963008361516234,3944,0.2,f5663144787b9572a2abb960d561d31734a3cc6a353dce1b0278e751c08d39ee,580c891d612a10a88bbdbc98250697d1db8d618af590fad102cce3d036cc4ca9,True,20,True,0,0.0,7.8575,31430
screen_20260910,screen,syn_2000sku_seed1003,2000,51627,4000,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,1200,a5c0f3c3ffb250accaaa326eedc981a683b832044dcc6cffae43282fd3128196,da8f5f2d5891f7d04f89514bf27e3225c6059a080ba4245b4363b88137b2d383,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,330744,0,1.0,Hexaly_HxSolution.get_objective_bound(0),47.37684539984912,1201.034339300124,909365248,EXITED,1254.0149999998976,True,primary,,,True,True,True,0.0,0.009856844213415343,True,True,True,True,330744,False,1,,,0.12347632584592225,639131733/5176147967,0.0012347632584592224,0.0012347632584592224,False,6.5555,13111/2000,26222,6.406415247835435,330744,40108,4000,0.0,0,0.0,0,0,1.0,2.0,2,0.0016963008361516234,3944,0.2,f5663144787b9572a2abb960d561d31734a3cc6a353dce1b0278e751c08d39ee,580c891d612a10a88bbdbc98250697d1db8d618af590fad102cce3d036cc4ca9,True,20,True,0,0.0,7.8575,31430
screen_20260910,screen,syn_500sku_seed1001,500,16830,250,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,10f9054395c27ed1eecd0fba563ec2a26ad4309cee356f10e4adcf3df8f6c20e,91c4eb9e2f2b3956d7b2aff5ffce393f2a966de131804d67de6fd011e5651997,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,60498,0,1.0,Hexaly_HxSolution.get_objective_bound(0),3.2150964001193643,299.80203879997134,159371264,EXITED,305.60900000017136,False,primary,,,True,True,True,0.0,0.009981329460925229,True,True,True,True,60498,False,2,,,1.1360797016784925,3795139/3340557,0.018663408527380312,0.011360797016784925,False,3.648,456/125,912,3.5946524064171124,60498,2475,250,0.0,0,0.0,0,0,0.968,0.5,3,0.011379467555859696,239,0.05,fe873417833395b3128f04861a9b4b12ecca28503ef3412beee9d3ef039f7744,747b6bdf0e0f0d1e1c94ad37c46261c8f741dcc968dcfdd1c02573fd4a4e2dca,True,5,True,0,0.0,4.412,1103
screen_20260910,screen,syn_500sku_seed1001,500,16830,250,TIGHT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,023aa4cee020badd5db8c7880cc05de154a9a2dea40a4f2c887626f7926d1b37,e23592bdaf890f8ae676d858d62af2c5aa6448d012dc114143ebce940f6a9e47,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,60935,0,1.0,Hexaly_HxSolution.get_objective_bound(0),3.1684721999336034,299.48879309999757,161837056,EXITED,305.20300000021234,False,primary,,,True,True,True,0.0,0.004421657825326735,True,True,True,True,60935,False,1,,,0.9316886375535577,1037453/1113519,0.009316886375535577,0.009316886375535577,False,3.648,456/125,912,3.620617944147356,60935,2475,250,0.0,0,0.0,0,0,0.968,0.5,3,0.01947691956760504,239,0.05,f510b7152048a1c32547fd30d69364eb496e2217555093c7e3c0c88fb947e5e7,747b6bdf0e0f0d1e1c94ad37c46261c8f741dcc968dcfdd1c02573fd4a4e2dca,True,5,True,0,0.0,4.412,1103
screen_20260910,screen,syn_500sku_seed1001,500,16830,250,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,ee3729ca83fbe1096c12e383990964f53ad7648f9c33b085eb5384adadc25e40,e44ef658489e208fffc82f228ddc25587096b10523d593363b5b20de84330c4f,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,66012,0,1.0,Hexaly_HxSolution.get_objective_bound(0),4.353679400170222,299.8473906000145,172072960,EXITED,306.875,False,primary,,,True,True,True,0.0,0.009993276773119668,True,True,True,True,66012,False,1,,,0.7302611510595389,2439479/3340557,0.0073026115105953885,0.0073026115105953885,False,3.972,993/250,993,3.922281639928699,66012,2475,250,0.0,0,0.0,0,0,0.968,0.5,1,0.007402111917717917,239,0.05,271fb6ea0d4fe58596f77e109a5a8a20d1b5c4b9a105b82991173f503453a149,747b6bdf0e0f0d1e1c94ad37c46261c8f741dcc968dcfdd1c02573fd4a4e2dca,True,5,True,0,0.0,4.412,1103
screen_20260910,screen,syn_500sku_seed1001,500,16830,250,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,5c4afdc3595f4326b2d1fb65c0f3f0d7e93529de817d255242e81841c96e4e5b,e44ef658489e208fffc82f228ddc25587096b10523d593363b5b20de84330c4f,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,66012,0,1.0,Hexaly_HxSolution.get_objective_bound(0),4.353679400170222,299.8473906000145,172072960,EXITED,306.875,True,primary,,,True,True,True,0.0,0.009993276773119668,True,True,True,True,66012,False,1,,,0.7302611510595389,2439479/3340557,0.0073026115105953885,0.0073026115105953885,False,3.972,993/250,993,3.922281639928699,66012,2475,250,0.0,0,0.0,0,0,0.968,0.5,1,0.007402111917717917,239,0.05,271fb6ea0d4fe58596f77e109a5a8a20d1b5c4b9a105b82991173f503453a149,747b6bdf0e0f0d1e1c94ad37c46261c8f741dcc968dcfdd1c02573fd4a4e2dca,True,5,True,0,0.0,4.412,1103
screen_20260910,screen,syn_500sku_seed1001,500,16830,500,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,16773bb768bc9b667ab37bf569872177a2f1579953cffa550e822b67f84dca74,91c4eb9e2f2b3956d7b2aff5ffce393f2a966de131804d67de6fd011e5651997,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,60498,0,1.0,Hexaly_HxSolution.get_objective_bound(0),3.2150964001193643,299.80203879997134,159371264,EXITED,305.60900000017136,True,primary,,,True,True,True,0.0,0.009981329460925229,True,True,True,True,60498,False,1,,,1.7092364185477842,28895057/16905243,0.017092364185477844,0.017092364185477844,False,3.66,183/50,1830,3.5946524064171124,60498,5010,500,0.0,0,0.0,0,0,1.0,1.0,3,0.017111034724552613,479,0.05,fe873417833395b3128f04861a9b4b12ecca28503ef3412beee9d3ef039f7744,b950c924dabbdd206dae0b73f917005a22c23c5e49a35c62061d95cef8a7ae63,True,5,True,0,0.0,4.394,2197
screen_20260910,screen,syn_500sku_seed1001,500,16830,500,TIGHT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,c618fcae5c36b472ba69ed1f6fde16d4f4a427576b3cf0a29510f33633ed7e94,e23592bdaf890f8ae676d858d62af2c5aa6448d012dc114143ebce940f6a9e47,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,60935,0,1.0,Hexaly_HxSolution.get_objective_bound(0),3.1684721999336034,299.48879309999757,161837056,EXITED,305.20300000021234,True,primary,,,True,True,True,0.0,0.004421657825326735,True,True,True,True,60935,False,1,,,0.6090611652254866,3432109/5635081,0.006090611652254866,0.006090611652254866,False,3.618,1809/500,1809,3.620617944147356,60935,5010,500,0.0,0,0.0,0,0,1.0,1.0,2,0.01625064484432433,479,0.05,f510b7152048a1c32547fd30d69364eb496e2217555093c7e3c0c88fb947e5e7,b950c924dabbdd206dae0b73f917005a22c23c5e49a35c62061d95cef8a7ae63,True,5,True,0,0.0,4.394,2197
screen_20260910,screen,syn_500sku_seed1001,500,16830,500,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,c8354f6fc39eaeb9798c3a66d96869b317297ea2869b98ab6607f638d4155e68,7c6108b7cce346d7bf2b128ae555b0a24569c671d538d0201ee5e75a38541aa2,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,61824,0,1.0,Hexaly_HxSolution.get_objective_bound(0),3.81830419995822,299.96850740001537,162553856,EXITED,306.094000000041,False,primary,,,True,True,True,0.0,0.009928999029205625,True,True,True,True,61824,False,1,,,0.09009908937718317,1523147/16905243,0.0009009908937718316,0.0009009908937718316,False,3.704,463/125,1852,3.673440285204991,61824,5010,500,0.0,0,0.0,0,0,1.0,1.0,1,0.0009719918645662075,479,0.05,30e20906a032d976bb4f3f15bb4e0b081b599600ae580ef1f92fd36d78f1feb0,b950c924dabbdd206dae0b73f917005a22c23c5e49a35c62061d95cef8a7ae63,True,5,True,0,0.0,4.394,2197
screen_20260910,screen,syn_500sku_seed1001,500,16830,500,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,3f40e01ee3510f3dcb31cbf3d164813b6a005c16d2d5a9ee855113ffc1e021b8,7c6108b7cce346d7bf2b128ae555b0a24569c671d538d0201ee5e75a38541aa2,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,61824,0,1.0,Hexaly_HxSolution.get_objective_bound(0),3.81830419995822,299.96850740001537,162553856,EXITED,306.094000000041,True,primary,,,True,True,True,0.0,0.009928999029205625,True,True,True,True,61824,False,1,,,0.09009908937718317,1523147/16905243,0.0009009908937718316,0.0009009908937718316,False,3.704,463/125,1852,3.673440285204991,61824,5010,500,0.0,0,0.0,0,0,1.0,1.0,1,0.0009719918645662075,479,0.05,30e20906a032d976bb4f3f15bb4e0b081b599600ae580ef1f92fd36d78f1feb0,b950c924dabbdd206dae0b73f917005a22c23c5e49a35c62061d95cef8a7ae63,True,5,True,0,0.0,4.394,2197
screen_20260910,screen,syn_500sku_seed1001,500,16830,1000,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,7ad67bdd8134707c6b093dbf271d714639ff85eb5fe84e75ac8cce961f9c0073,91c4eb9e2f2b3956d7b2aff5ffce393f2a966de131804d67de6fd011e5651997,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,60498,0,1.0,Hexaly_HxSolution.get_objective_bound(0),3.2150964001193643,299.80203879997134,159371264,EXITED,305.60900000017136,True,primary,,,True,True,True,0.0,0.009981329460925229,True,True,True,True,60498,False,1,,,0.8491676473245777,48051859/56587011,0.008491676473245778,0.008491676473245778,False,3.691,3691/1000,3691,3.5946524064171124,60498,10062,1000,0.0,0,0.0,0,0,1.0,2.0,2,0.008510347012320549,958,0.05,fe873417833395b3128f04861a9b4b12ecca28503ef3412beee9d3ef039f7744,291eacf15160f27e03d792ded65429f35e4655069d9276bb0f370e4ffec072c6,True,5,True,0,0.0,4.411,4411
screen_20260910,screen,syn_500sku_seed1001,500,16830,1000,TIGHT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,cab5362c338550638e9f7f608e179ec0548c522d6e15d859d9b824269034c988,e23592bdaf890f8ae676d858d62af2c5aa6448d012dc114143ebce940f6a9e47,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,60935,0,1.0,Hexaly_HxSolution.get_objective_bound(0),3.1684721999336034,299.48879309999757,161837056,EXITED,305.20300000021234,True,primary,,,True,True,True,0.0,0.004421657825326735,True,True,True,True,60935,False,1,,,0.04415870278074945,2498809/56587011,0.00044158702780749455,0.00044158702780749455,False,3.665,733/200,3665,3.620617944147356,60935,10062,1000,0.0,0,0.0,0,0,1.0,2.0,3,0.00601992920248076,958,0.05,f510b7152048a1c32547fd30d69364eb496e2217555093c7e3c0c88fb947e5e7,291eacf15160f27e03d792ded65429f35e4655069d9276bb0f370e4ffec072c6,True,5,True,0,0.0,4.411,4411
screen_20260910,screen,syn_500sku_seed1001,500,16830,1000,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,c0372142ff0ed5aa94318a551b3a57705e01b5fcd6c78558cad7b71a3b3a8946,452332cfad61735208d3158df156c87621889a992f49e6da726db8590d73d799,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,60837,0,1.0,Hexaly_HxSolution.get_objective_bound(0),3.4818990000057966,299.0992471999489,156643328,EXITED,304.7039999999106,False,primary,,,True,True,True,0.0,0.009799360793058957,True,True,True,True,60837,True,0,,,0.0,0,0.0,-0.005340456016193068,False,3.71,371/100,3710,3.614795008912656,60837,10062,1000,0.0,0,0.0,0,0,1.0,2.0,0,0.0,958,0.05,57bb9681388b172a6ed792f17b2d871e069c82459a43efe706e98553d45e9326,291eacf15160f27e03d792ded65429f35e4655069d9276bb0f370e4ffec072c6,True,5,True,0,0.0,4.411,4411
screen_20260910,screen,syn_500sku_seed1001,500,16830,1000,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,43bff5d919edf098cc6d13add6c8fd3d777cc6471ba4c8b97763505f8367881a,452332cfad61735208d3158df156c87621889a992f49e6da726db8590d73d799,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,60837,0,1.0,Hexaly_HxSolution.get_objective_bound(0),3.4818990000057966,299.0992471999489,156643328,EXITED,304.7039999999106,True,primary,,,True,True,True,0.0,0.009799360793058957,True,True,True,True,60837,True,0,,,0.0,0,0.0,-0.005340456016193068,False,3.71,371/100,3710,3.614795008912656,60837,10062,1000,0.0,0,0.0,0,0,1.0,2.0,0,0.0,958,0.05,57bb9681388b172a6ed792f17b2d871e069c82459a43efe706e98553d45e9326,291eacf15160f27e03d792ded65429f35e4655069d9276bb0f370e4ffec072c6,True,5,True,0,0.0,4.411,4411
screen_20260910,screen,syn_500sku_seed1002,500,14639,250,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,15f05b5af1089109cbfe117a3ab351ecc485023b60dd7ee9f261d4cdad719e64,9494a9d0722f7e0458cb87c19ef899039360b651322cd8ed3e9e8e5722fd792c,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,52574,0,1.0,Hexaly_HxSolution.get_objective_bound(0),2.831500200089067,299.3655246999115,144621568,EXITED,304.5,False,primary,,,True,True,True,0.0,0.009774610585521017,True,True,True,True,52574,False,2,,,0.4240517966977048,8590429/20257971,0.007186039510077293,0.004240517966977048,False,3.7,37/10,925,3.5913655304324066,52574,2489,250,0.0,0,0.0,0,0,0.958,0.5,3,0.007981217752645504,243,0.05,e26ab60168b76504eb4cb7d846e7a3a0bd5f85be0da8c77360abe9507f8f825f,c5606542b9c38078903796493160652fcd43868ae4605b36bad4b6773b84539e,True,5,False,2,0.5057705214187322,4.32,1080
screen_20260910,screen,syn_500sku_seed1002,500,14639,250,TIGHT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,300,4f9e9f517da81397d786d6670c59c32e8f1c36cc28dd99a7c0ac22fbc4a59054,3010cf62fc83575bf9ace4023ec03938d1971222db2e2118be4f0e6c9a55edf9,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,52881,0,1.0,Hexaly_HxSolution.get_objective_bound(0),2.8418417999055237,299.740030300105,144781312,EXITED,304.8289999999106,False,primary,,,True,True,True,0.0,0.003358315927427612,True,True,True,True,52881,False,2,,,0.304886632306639,55587461/182321739,0.003182013418597329,0.00304886632306639,False,3.772,943/250,943,3.6123369082587606,52881,2489,250,0.0,0,0.0,0,0,0.958,0.5,3,0.009690550395638778,243,0.05,8d39fbde4c0ebd052715a1459ec08d63d1f2a1a1fe8d2c6a3aee97b35b8c70eb,c5606542b9c38078903796493160652fcd43868ae4605b36bad4b6773b84539e,True,5,False,2,0.5057705214187322,4.32,1080
