campaign,rule,dataset_id,catalogue_size,origin,arm,seed,trained_n,scored_n,trained_multiple,scored_multiple,same_horizon,evaluation_kind,layout_hash,future_hash,joint_pass,violation_count,cap_violation_count,floor_violation_count,worst_excess_pp,positive_excess_sum,mean_visits,visit_count,activation_mass,station_novelty_count,active_product_fraction,source_case_id
screen_20260910,upper_only,syn_1000sku_seed1003,1000,26344,NOM,11,2000,500,2,1/2,False,secondary_cross_horizon,ffe4a116cdcf469f3846a0dc0f49fe81672cde4def4fd782cdf2b162b0813e4c,54d45a0d9cd19c529e45970c30599e1217cfa8d58986eda081a6fe8792eeb81f,False,2,,,1.3662294156523218,0.01649179832962017,5.2,2600,0.0,5,0.967,33ed5512e85ac15c4b2b92ffbe8e5b2fa9b09c0c4382ef1fcaefbd8528316fc3
screen_20260910,upper_only,syn_50sku_seed1009,50,1423,TIGHT,11,50,100,1,2,False,secondary_cross_horizon,14041bb0eb48377d8ef27c901d491f92a4c7ca6bc9fb5cb7d396166ac127662d,7749c8a9e3fa822ed41bea16f981710fd49b81e8f509a257fe5c249a5db907a8,False,1,,,1.755753162409457,0.01755753162409457,3.99,399,0.0,1,1.0,3421ccdf37174de48d1bae6ab4dfac5a686f9025969c662f944a36c89008dfca
screen_20260910,upper_only,syn_50sku_seed1009,50,1423,TIGHT,11,50,25,1,1/2,False,secondary_cross_horizon,14041bb0eb48377d8ef27c901d491f92a4c7ca6bc9fb5cb7d396166ac127662d,ce8e9e8e66e3d5bd01362d350f76a13241a87cd77bebe2cf81c063c8a8b25b7f,False,2,,,2.8003986705119055,0.044052255962740906,4.04,101,0.0,2,1.0,3421ccdf37174de48d1bae6ab4dfac5a686f9025969c662f944a36c89008dfca
screen_20260910,upper_only,syn_500sku_seed1010,500,10934,HIST,11,1000,250,2,1/2,False,secondary_cross_horizon,751c5c73b7566203f942d9a265beec16658942d28949276d7ad21a594be60b40,8ddb683d13f4a06042d852d38eb7363ac61897539c7b4d2242d48414fd5fd0b3,False,1,,,0.9695574316944311,0.009695574316944311,3.82,955,0.0,2,0.98,34f381a15132fedbd1bcf0633bb7c8db2a07639a79fdf356f0c0dc96badd818c
screen_20260910,upper_only,syn_500sku_seed1010,500,10934,HIST,11,1000,500,2,1,False,secondary_cross_horizon,751c5c73b7566203f942d9a265beec16658942d28949276d7ad21a594be60b40,c5503ae976387d0749d208746e3ee78238ca99c951f259676bce661a1b7032f5,True,0,,,0.0,0.0,3.882,1941,0.0,0,1.0,34f381a15132fedbd1bcf0633bb7c8db2a07639a79fdf356f0c0dc96badd818c
screen_20260910,upper_only,syn_2000sku_seed1001,2000,47345,HIST,11,1000,2000,1/2,1,False,secondary_cross_horizon,24d7ced2eaf87ec1e8413f1379cb0eea668dcbd2d3086043475ebc94c6ddb773,d3b64681c91450e4ab1cb55e057b1258ecd533f837c9887dd653d2224da1a69a,True,0,,,0.0,0.0,6.176,12352,0.0,0,0.9965,35199119216a0a6dd867df1ce6d7ba7b398dd6df7dab845187950a4559de9a53
screen_20260910,upper_only,syn_2000sku_seed1001,2000,47345,HIST,11,1000,4000,1/2,2,False,secondary_cross_horizon,24d7ced2eaf87ec1e8413f1379cb0eea668dcbd2d3086043475ebc94c6ddb773,23ba0877754a9040c4ad5233d608b5f5cd3dc5b7f4f02731e84a60ecf56efef4,True,0,,,0.0,0.0,6.26625,25065,0.0,0,0.9995,35199119216a0a6dd867df1ce6d7ba7b398dd6df7dab845187950a4559de9a53
screen_20260910,upper_only,syn_500sku_seed1009,500,14343,HIST+ACT,11,250,1000,1/2,2,False,secondary_cross_horizon,21d54e6832c6ee5cf36538990b21755970b27afc15d24db6dab65d1713d6d244,46b7fe91bd871d06bf2ef1d4cf8c2d22584de67ce4aba43ce779b2c350fff7b6,True,0,,,0.0,0.0,4.016,4016,0.0,0,1.0,352a798bc6e66dcd9ca3761f63ea95a3b3659d76e47b9e3134cf13f2f25e202b
screen_20260910,upper_only,syn_500sku_seed1009,500,14343,HIST+ACT,11,250,500,1/2,1,False,secondary_cross_horizon,21d54e6832c6ee5cf36538990b21755970b27afc15d24db6dab65d1713d6d244,36eda4cbed1820fd344355b24351e74a3d1f1e3fcf5eb1c261e9ebe75a4d1da2,True,0,,,0.0,0.0,4.006,2003,0.0,0,1.0,352a798bc6e66dcd9ca3761f63ea95a3b3659d76e47b9e3134cf13f2f25e202b
screen_20260910,upper_only,syn_500sku_seed1005,500,14917,TIGHT,11,1000,250,2,1/2,False,secondary_cross_horizon,b4c6e4802a2cddb26986486461feb532ef6ddad30ee1d6c7913c7070a48c2360,b3464b36de68bf2cb17e0c959bacce38d75178e056a3ee064ee715d5eb8a51c3,False,1,,,0.739604941293299,0.00739604941293299,3.936,984,0.0,3,0.986,36652262a015eafe4959b5409e96d7316742efdb8be89552794baa8007e7dbe1
screen_20260910,upper_only,syn_500sku_seed1005,500,14917,TIGHT,11,1000,500,2,1,False,secondary_cross_horizon,b4c6e4802a2cddb26986486461feb532ef6ddad30ee1d6c7913c7070a48c2360,5890f5eca0594153f5860df89e467c7056f499d479e6f16fdf892e0be46d58fa,True,0,,,0.0,0.0,3.906,1953,0.0,2,1.0,36652262a015eafe4959b5409e96d7316742efdb8be89552794baa8007e7dbe1
screen_20260910,upper_only,syn_2000sku_seed1003,2000,51627,HIST+ACT,11,1000,2000,1/2,1,False,secondary_cross_horizon,85603ba895947fb1bd50c49adaee75ef03ee57156d161e442dc606966ddafba1,c4c43793007920dc1a73da1be89cd64b50035af439a6ebcf85d9ebf55d475142,True,0,,,0.0,0.0,6.5905,13181,0.0,0,0.9985,37d83c2c1319b3bf83df3ab0d5495706d48883323256f07a125d6a21a5fcce2b
screen_20260910,upper_only,syn_2000sku_seed1003,2000,51627,HIST+ACT,11,1000,4000,1/2,2,False,secondary_cross_horizon,85603ba895947fb1bd50c49adaee75ef03ee57156d161e442dc606966ddafba1,580c891d612a10a88bbdbc98250697d1db8d618af590fad102cce3d036cc4ca9,True,0,,,0.0,0.0,6.57225,26289,0.0,0,1.0,37d83c2c1319b3bf83df3ab0d5495706d48883323256f07a125d6a21a5fcce2b
screen_20260910,upper_only,syn_500sku_seed1004,500,16654,HIST,11,1000,250,2,1/2,False,secondary_cross_horizon,bb0c01e1dadeada82c496e6bf309dcc66522c4df60c6e539b0e7b793163d2a26,3349dbcd08eee0e159d4f9e0836ec8d09d424ca82f1c8110b4c3cc0604db2f43,False,1,,,0.6618814850802448,0.006618814850802448,3.708,927,0.0,1,0.954,39570ac45b8750d7f1193cb758563c29eb88de3f6c811dbbf41091c1c722538a
screen_20260910,upper_only,syn_500sku_seed1004,500,16654,HIST,11,1000,500,2,1,False,secondary_cross_horizon,bb0c01e1dadeada82c496e6bf309dcc66522c4df60c6e539b0e7b793163d2a26,66bc75ecb74021274afb8841fd294a0d4edb8d9b337e4d34c9ec5a53a7b89722,False,1,,,0.12169573711342428,0.001216957371134243,3.736,1868,0.0,1,0.994,39570ac45b8750d7f1193cb758563c29eb88de3f6c811dbbf41091c1c722538a
screen_20260910,upper_only,syn_1000sku_seed1002,1000,27118,HIST+ACT,11,500,1000,1/2,1,False,secondary_cross_horizon,fb344636642e9c974303f98948eb46049c55aa10b79be37e5d01ff7de18600b2,ebf95780f1304cc4a8630fc0dd302455a292c942708875562d437d997fc6cf81,True,0,,,0.0,0.0,5.16,5160,0.0,0,1.0,3a29a52cbab14181e7f13f1f218448b99358271ae3cb5560658cff80ce878d7c
screen_20260910,upper_only,syn_1000sku_seed1002,1000,27118,HIST+ACT,11,500,2000,1/2,2,False,secondary_cross_horizon,fb344636642e9c974303f98948eb46049c55aa10b79be37e5d01ff7de18600b2,87c44b144f1ad5ae725c20b50ac7e2a1d4d10e3720f7f1dbbd8a79762a232d8a,True,0,,,0.0,0.0,5.195,10390,0.0,0,1.0,3a29a52cbab14181e7f13f1f218448b99358271ae3cb5560658cff80ce878d7c
screen_20260910,upper_only,syn_50sku_seed1012,50,1734,TIGHT,11,25,100,1/2,2,False,secondary_cross_horizon,584ad519a7e9c6fe04867c1e690a9af5156c12b1009acda7b43e9f6499a96e3a,a38ee304dad638a2cf904c1e64ab28ecbdd04708156c195acd72eda78ce84fbb,True,0,,,0.0,0.0,3.93,393,0.0,4,1.0,3a9863295b9fd0981104a1d79b4482c763eada1fbc22decc5561800acc8a543e
screen_20260910,upper_only,syn_50sku_seed1012,50,1734,TIGHT,11,25,50,1/2,1,False,secondary_cross_horizon,584ad519a7e9c6fe04867c1e690a9af5156c12b1009acda7b43e9f6499a96e3a,a21f1336b60ca286e4ac7cbb94a52606e87fae09da107ac2bba16814f2278ba4,False,2,,,0.43676907673192217,0.004973298653287073,3.76,188,0.0,3,0.98,3a9863295b9fd0981104a1d79b4482c763eada1fbc22decc5561800acc8a543e
screen_20260910,upper_only,syn_500sku_seed1003,500,12901,HIST+ACT,11,500,1000,1,2,False,secondary_cross_horizon,a43bd42a12702fb4727459bc3538343a7dd080f722e699316377819e5e9c91be,a568b13cb25a900a7de3188fc519585aa7a8b5edc5a67bcb82b0178ec1a5478b,False,1,,,0.18060268326450124,0.0018060268326450123,3.863,3863,0.0,1,1.0,3d78c9bccf091449a7d27b638271a69ef1746daca526674b9a106bb2e2f6518e
screen_20260910,upper_only,syn_500sku_seed1003,500,12901,HIST+ACT,11,500,250,1,1/2,False,secondary_cross_horizon,a43bd42a12702fb4727459bc3538343a7dd080f722e699316377819e5e9c91be,d00b63d264b383e08d04f850662884184c224f32cd0b1f79f681b5f3824ab9e2,False,1,,,0.21988033257642262,0.0021988033257642264,3.924,981,0.0,1,0.986,3d78c9bccf091449a7d27b638271a69ef1746daca526674b9a106bb2e2f6518e
screen_20260910,upper_only,syn_500sku_seed1007,500,15632,HIST+ACT,11,500,1000,1,2,False,secondary_cross_horizon,068d71ee452dff8d734537802a3e24efedc283f8f3e30898d36db88ade01a437,b95416c533a9e7ad3ed4bbd1cad165232ce07fdf7055555905ecf49612f91818,True,0,,,0.0,0.0,3.849,3849,0.0,0,1.0,3dc89ff1dd9fcf6bcdb177634ac51bfa17def254525caa3aa45dc54dac680f59
screen_20260910,upper_only,syn_500sku_seed1007,500,15632,HIST+ACT,11,500,250,1,1/2,False,secondary_cross_horizon,068d71ee452dff8d734537802a3e24efedc283f8f3e30898d36db88ade01a437,e7f8d3f821cec48cc5693729f3549cdd2cddec519d25ab124782e50192fc0f69,False,2,,,0.28335071155261055,0.0032516248452533715,3.756,939,0.0,2,0.974,3dc89ff1dd9fcf6bcdb177634ac51bfa17def254525caa3aa45dc54dac680f59
screen_20260910,upper_only,syn_50sku_seed1011,50,1162,HIST+ACT,11,100,25,2,1/2,False,secondary_cross_horizon,29d33f9502f9393556248acd48ee7ae4902834d956c60fd1906691a19c1dbb9a,3fed3ba1773b561e74cf4cda7dadc0fe24143d75622dddcb5a97fdaedbf63e3d,False,2,,,2.694847547973738,0.04225354111867223,4.32,108,0.0,2,1.0,3e6a916a5785b2c719993819bccddea57bd2875cec24c9dab310c61cc7136d41
screen_20260910,upper_only,syn_50sku_seed1011,50,1162,HIST+ACT,11,100,50,2,1,False,secondary_cross_horizon,29d33f9502f9393556248acd48ee7ae4902834d956c60fd1906691a19c1dbb9a,1067c1df418732e5c3127971ef1ba2171b424710d009bbd96b0b62f9eb6b0272,False,2,,,1.4211994025841954,0.019755241843716787,4.3,215,0.0,2,1.0,3e6a916a5785b2c719993819bccddea57bd2875cec24c9dab310c61cc7136d41
screen_20260910,upper_only,syn_500sku_seed1001,500,16830,HIST+ACT,11,500,1000,1,2,False,secondary_cross_horizon,30e20906a032d976bb4f3f15bb4e0b081b599600ae580ef1f92fd36d78f1feb0,291eacf15160f27e03d792ded65429f35e4655069d9276bb0f370e4ffec072c6,True,0,,,0.0,0.0,3.744,3744,0.0,0,1.0,3f40e01ee3510f3dcb31cbf3d164813b6a005c16d2d5a9ee855113ffc1e021b8
screen_20260910,upper_only,syn_500sku_seed1001,500,16830,HIST+ACT,11,500,250,1,1/2,False,secondary_cross_horizon,30e20906a032d976bb4f3f15bb4e0b081b599600ae580ef1f92fd36d78f1feb0,747b6bdf0e0f0d1e1c94ad37c46261c8f741dcc968dcfdd1c02573fd4a4e2dca,False,2,,,0.28581670661509445,0.004498285764918845,3.684,921,0.0,2,0.968,3f40e01ee3510f3dcb31cbf3d164813b6a005c16d2d5a9ee855113ffc1e021b8
screen_20260910,upper_only,syn_500sku_seed1002,500,14639,HIST+ACT,11,500,1000,1,2,False,secondary_cross_horizon,b6c43293d7d18d1e5e6feeb38314a7ad7b81e58338f9ca9ee61e9e351f6e4428,e624585102a3c4aec02c0727d0b7058417ee01c745c689cf343cd5215ec2b463,True,0,,,0.0,0.0,3.796,3796,0.0,0,1.0,413b762292943a63a887c34acfee11d747a6f19d60e47500c236a16835c3e89a
screen_20260910,upper_only,syn_500sku_seed1002,500,14639,HIST+ACT,11,500,250,1,1/2,False,secondary_cross_horizon,b6c43293d7d18d1e5e6feeb38314a7ad7b81e58338f9ca9ee61e9e351f6e4428,c5606542b9c38078903796493160652fcd43868ae4605b36bad4b6773b84539e,True,0,,,0.0,0.0,3.852,963,0.0,0,0.958,413b762292943a63a887c34acfee11d747a6f19d60e47500c236a16835c3e89a
screen_20260910,upper_only,syn_500sku_seed1004,500,16654,TIGHT,11,1000,250,2,1/2,False,secondary_cross_horizon,96010626965616beb73e1dc60022bfdcbc3a97a4a3a098ca3b0a5fab986d7c60,3349dbcd08eee0e159d4f9e0836ec8d09d424ca82f1c8110b4c3cc0604db2f43,False,1,,,0.6217497297827727,0.006217497297827727,3.704,926,0.0,2,0.954,41991de5850c9adbb10638dcf849529b71f4a47db14009a5a41094d9f808ee37
screen_20260910,upper_only,syn_500sku_seed1004,500,16654,TIGHT,11,1000,500,2,1,False,secondary_cross_horizon,96010626965616beb73e1dc60022bfdcbc3a97a4a3a098ca3b0a5fab986d7c60,66bc75ecb74021274afb8841fd294a0d4edb8d9b337e4d34c9ec5a53a7b89722,True,0,,,0.0,0.0,3.696,1848,0.0,2,0.994,41991de5850c9adbb10638dcf849529b71f4a47db14009a5a41094d9f808ee37
screen_20260910,upper_only,syn_500sku_seed1004,500,16654,NOM,11,1000,250,2,1/2,False,secondary_cross_horizon,8c3fe0e58e64252918cecc26478af74aedf6f79b8cbc4e03c9534b6c517f913c,3349dbcd08eee0e159d4f9e0836ec8d09d424ca82f1c8110b4c3cc0604db2f43,False,2,,,1.5311118057027433,0.022870899733242595,3.668,917,0.0,2,0.954,4259a09c05df3d9710763126f408638e6ed2e9f7ec7202026805be488fa04021
screen_20260910,upper_only,syn_500sku_seed1004,500,16654,NOM,11,1000,500,2,1,False,secondary_cross_horizon,8c3fe0e58e64252918cecc26478af74aedf6f79b8cbc4e03c9534b6c517f913c,66bc75ecb74021274afb8841fd294a0d4edb8d9b337e4d34c9ec5a53a7b89722,False,3,,,1.6433696810742269,0.021808550535063663,3.656,1828,0.0,3,0.994,4259a09c05df3d9710763126f408638e6ed2e9f7ec7202026805be488fa04021
screen_20260910,upper_only,syn_500sku_seed1001,500,16830,HIST+ACT,11,1000,250,2,1/2,False,secondary_cross_horizon,57bb9681388b172a6ed792f17b2d871e069c82459a43efe706e98553d45e9326,747b6bdf0e0f0d1e1c94ad37c46261c8f741dcc968dcfdd1c02573fd4a4e2dca,True,0,,,0.0,0.0,3.736,934,0.0,0,0.968,43bff5d919edf098cc6d13add6c8fd3d777cc6471ba4c8b97763505f8367881a
screen_20260910,upper_only,syn_500sku_seed1001,500,16830,HIST+ACT,11,1000,500,2,1,False,secondary_cross_horizon,57bb9681388b172a6ed792f17b2d871e069c82459a43efe706e98553d45e9326,b950c924dabbdd206dae0b73f917005a22c23c5e49a35c62061d95cef8a7ae63,True,0,,,0.0,0.0,3.704,1852,0.0,0,1.0,43bff5d919edf098cc6d13add6c8fd3d777cc6471ba4c8b97763505f8367881a
screen_20260910,upper_only,syn_50sku_seed1010,50,1510,TIGHT,11,100,25,2,1/2,False,secondary_cross_horizon,c897ba68f12547b95512cc656324edd348e026b83b94f1b09e540a2e14d41977,e868987cad695e2bd959661c4c7e16c1c98ee1ee8b31f956cbd09d759037f99a,False,2,,,1.1761877806003502,0.013116104413349365,4.32,108,0.0,2,1.0,44c5e85e63775b44d1b3b888d28ca1a2f453e79b8f82c1216a47ccf5c5c694e9
screen_20260910,upper_only,syn_50sku_seed1010,50,1510,TIGHT,11,100,50,2,1,False,secondary_cross_horizon,c897ba68f12547b95512cc656324edd348e026b83b94f1b09e540a2e14d41977,901efcab35f2f36157dbe4f613282296948eba1f1f725ed7059533b780179a91,False,1,,,0.4407113381162868,0.0044071133811628685,4.16,208,0.0,3,1.0,44c5e85e63775b44d1b3b888d28ca1a2f453e79b8f82c1216a47ccf5c5c694e9
screen_20260910,upper_only,syn_50sku_seed1007,50,1694,TIGHT,11,100,25,2,1/2,False,secondary_cross_horizon,c5ad130fb754fb5c8d254ad8641001a6cf7a41bc7fbed8592e1d8f2a3ca45c6d,08070d0ba489e8409e8ca012efd1bced1d301de20441ad8e4933b770f0189668,False,2,,,7.679867166498042,0.07854636598807345,3.56,89,0.0,2,0.98,458139bc681ec7f7f8bf7f60e4d0e6e5d0b914da16c6fd6a4cb92627a72a3a52
screen_20260910,upper_only,syn_50sku_seed1007,50,1694,TIGHT,11,100,50,2,1,False,secondary_cross_horizon,c5ad130fb754fb5c8d254ad8641001a6cf7a41bc7fbed8592e1d8f2a3ca45c6d,990311bb1008917aa422d0e322f2c63ed554e878b8a6a7db48183cb22d69383e,False,1,,,4.791650151296899,0.047916501512968994,3.66,183,0.0,2,1.0,458139bc681ec7f7f8bf7f60e4d0e6e5d0b914da16c6fd6a4cb92627a72a3a52
screen_20260910,upper_only,syn_1000sku_seed1001,1000,31581,HIST+ACT,11,2000,1000,2,1,False,secondary_cross_horizon,f3ca575d9471c94292fce1bd14ccd50ea3fb823cdf3fde918ac5581d1da5b5da,04adde62796fcbc319c041e5f566dfc280d36e632928d4a771bf0001f7b67b1c,False,1,,,0.17284104077049528,0.0017284104077049528,5.074,5074,0.0,3,0.998,475384e2fa3d07e8e4866151667be246e7a505f14227d43eab7507cbe0beec71
screen_20260910,upper_only,syn_1000sku_seed1001,1000,31581,HIST+ACT,11,2000,500,2,1/2,False,secondary_cross_horizon,f3ca575d9471c94292fce1bd14ccd50ea3fb823cdf3fde918ac5581d1da5b5da,93ea02146498519d43fa6f163bda1fe7eb0f0a154a6c308052a2d42278f09bef,False,1,,,0.17755922775821295,0.0017755922775821297,5.118,2559,0.0,3,0.97,475384e2fa3d07e8e4866151667be246e7a505f14227d43eab7507cbe0beec71
screen_20260910,upper_only,syn_1000sku_seed1002,1000,27118,HIST+ACT,11,2000,1000,2,1,False,secondary_cross_horizon,c4cae1a7d18aa9151e2a745b279566468dbf1baf8b098b173f9087359dc644c1,ebf95780f1304cc4a8630fc0dd302455a292c942708875562d437d997fc6cf81,True,0,,,0.0,0.0,5.107,5107,0.0,1,1.0,48bdce2e97b70c0ce243353adfe20051147283200eb8dc6a9e5ce7ee3b6bee25
screen_20260910,upper_only,syn_1000sku_seed1002,1000,27118,HIST+ACT,11,2000,500,2,1/2,False,secondary_cross_horizon,c4cae1a7d18aa9151e2a745b279566468dbf1baf8b098b173f9087359dc644c1,3fa0cefa71e87e46534f389b8da4080051800cb992dc7fe663e10973c5642b48,False,1,,,0.005285153396034416,5.285153396034416e-05,5.134,2567,0.0,2,0.965,48bdce2e97b70c0ce243353adfe20051147283200eb8dc6a9e5ce7ee3b6bee25
screen_20260910,upper_only,syn_1000sku_seed1003,1000,26344,NOM,11,500,1000,1/2,1,False,secondary_cross_horizon,ffe4a116cdcf469f3846a0dc0f49fe81672cde4def4fd782cdf2b162b0813e4c,e7affbba5e78c6ae3b164d622b6daa8be72973dfa93c51eb974b197830615b1a,False,2,,,0.9256424786778811,0.010379601449944065,5.263,5263,0.0,5,0.995,48d7b21b9d8e85352204ac3bdddc08b24c85eaafc2de0d42f5064bcca4f716fd
screen_20260910,upper_only,syn_1000sku_seed1003,1000,26344,NOM,11,500,2000,1/2,2,False,secondary_cross_horizon,ffe4a116cdcf469f3846a0dc0f49fe81672cde4def4fd782cdf2b162b0813e4c,955588baaaf162a1db8d0d95eb49e7cdc61c1a465367e4a4fe99a08ee9d9d56a,False,1,,,0.38730734392798566,0.0038730734392798567,5.296,10592,0.0,5,1.0,48d7b21b9d8e85352204ac3bdddc08b24c85eaafc2de0d42f5064bcca4f716fd
screen_20260910,upper_only,syn_50sku_seed1001,50,1737,NOM,11,25,100,1/2,2,False,secondary_cross_horizon,ee623bb4ca2a35c859f4607cdc00bf9e630d69fb5be46b49b4f4fe5996ab45c3,b0752c21a53707937fcd69cc8bdf91390266ea92e1439732302f1faa2c8d4baa,False,2,,,2.8514533679197624,0.03359690349288878,3.74,374,0.0,2,1.0,4a70903716618129b79495bf4bb495013bb636c738142c8570aa165e3e9e27cb
screen_20260910,upper_only,syn_50sku_seed1001,50,1737,NOM,11,25,50,1/2,1,False,secondary_cross_horizon,ee623bb4ca2a35c859f4607cdc00bf9e630d69fb5be46b49b4f4fe5996ab45c3,0729eac6791f0fdfb2a454ebe1e9fe6a7df1d5e8296c04c7756a59b7499c3c14,False,2,,,2.0115350332175583,0.03819244473132003,3.8,190,0.0,3,0.98,4a70903716618129b79495bf4bb495013bb636c738142c8570aa165e3e9e27cb
screen_20260910,upper_only,syn_2000sku_seed1002,2000,66293,HIST,11,1000,2000,1/2,1,False,secondary_cross_horizon,e3ad04bd1132dad9bb3f8327df8aacda6d13878223547faceae262080f72a278,7274cc533363895a3172d48d3c52d2bbce1c406b9cd164d3091ed6ef31ee7c7d,True,0,,,0.0,0.0,6.2045,12409,0.0,0,0.999,4afbe635342e9357a33f502d6be9dda3d04f2ed575aa500ac5534e9e997fc7a1
screen_20260910,upper_only,syn_2000sku_seed1002,2000,66293,HIST,11,1000,4000,1/2,2,False,secondary_cross_horizon,e3ad04bd1132dad9bb3f8327df8aacda6d13878223547faceae262080f72a278,eed4a3f46ae04279ccfefcd8a2368477580fbd3c4e60d6dee0c368aa0dbae9c3,True,0,,,0.0,0.0,6.17575,24703,0.0,0,1.0,4afbe635342e9357a33f502d6be9dda3d04f2ed575aa500ac5534e9e997fc7a1
screen_20260910,upper_only,syn_1000sku_seed1001,1000,31581,HIST+ACT,11,1000,2000,1,2,False,secondary_cross_horizon,ecaf220d59a6344b45800fa06dee7847d43573527da2805a480733a8b233a230,5f7295b04380fd88f99f72365ff7e579ebdb77a4ca1b2104d2f40d9b9e7b001c,True,0,,,0.0,0.0,5.106,10212,0.0,0,1.0,4b252daf659ca88c16ec60535f80d1090e0829cf3c7b871210b9662ee420ddbd
screen_20260910,upper_only,syn_1000sku_seed1001,1000,31581,HIST+ACT,11,1000,500,1,1/2,False,secondary_cross_horizon,ecaf220d59a6344b45800fa06dee7847d43573527da2805a480733a8b233a230,93ea02146498519d43fa6f163bda1fe7eb0f0a154a6c308052a2d42278f09bef,False,1,,,0.05394051383144886,0.0005394051383144885,5.098,2549,0.0,2,0.97,4b252daf659ca88c16ec60535f80d1090e0829cf3c7b871210b9662ee420ddbd
screen_20260910,upper_only,syn_1000sku_seed1001,1000,31581,TIGHT,11,500,1000,1/2,1,False,secondary_cross_horizon,c0c56d22930dd6ab7bdfce5cd2f511d316a63e36d9eb71a90372c10e57f21408,04adde62796fcbc319c041e5f566dfc280d36e632928d4a771bf0001f7b67b1c,True,0,,,0.0,0.0,5.098,5098,0.0,7,0.998,4c14994f78fab6fd7efe38da425dc07ea462945de9ed8c5cec5ef9a1de10a0b1
screen_20260910,upper_only,syn_1000sku_seed1001,1000,31581,TIGHT,11,500,2000,1/2,2,False,secondary_cross_horizon,c0c56d22930dd6ab7bdfce5cd2f511d316a63e36d9eb71a90372c10e57f21408,5f7295b04380fd88f99f72365ff7e579ebdb77a4ca1b2104d2f40d9b9e7b001c,True,0,,,0.0,0.0,5.174,10348,0.0,7,1.0,4c14994f78fab6fd7efe38da425dc07ea462945de9ed8c5cec5ef9a1de10a0b1
screen_20260910,upper_only,syn_500sku_seed1002,500,14639,TIGHT,11,250,1000,1/2,2,False,secondary_cross_horizon,8d39fbde4c0ebd052715a1459ec08d63d1f2a1a1fe8d2c6a3aee97b35b8c70eb,e624585102a3c4aec02c0727d0b7058417ee01c745c689cf343cd5215ec2b463,False,1,,,0.00899041928390517,8.99041928390517e-05,3.709,3709,0.0,3,1.0,4f9e9f517da81397d786d6670c59c32e8f1c36cc28dd99a7c0ac22fbc4a59054
screen_20260910,upper_only,syn_500sku_seed1002,500,14639,TIGHT,11,250,500,1/2,1,False,secondary_cross_horizon,8d39fbde4c0ebd052715a1459ec08d63d1f2a1a1fe8d2c6a3aee97b35b8c70eb,66e64d85ec07c40029754dbe000645d2ed3574322cf1a4d1468c5f9cf967b0f8,True,0,,,0.0,0.0,3.77,1885,0.0,3,1.0,4f9e9f517da81397d786d6670c59c32e8f1c36cc28dd99a7c0ac22fbc4a59054
screen_20260910,upper_only,syn_500sku_seed1009,500,14343,TIGHT,11,1000,250,2,1/2,False,secondary_cross_horizon,6c57e9eb6c0a2b45c25a8cadd186390b4bc983a919e12221ca86637c879b9d64,5c9d811e0c33d2a2de05a0bbc3775677e3cd2a3fcbe5de2c6ebbe5d00c7533a2,False,1,,,0.8483886176149311,0.00848388617614931,3.692,923,0.0,1,0.972,506649068f655791e7132b2dcabba50a53fe3b984ea4338c2d645f20c0f9b55e
screen_20260910,upper_only,syn_500sku_seed1009,500,14343,TIGHT,11,1000,500,2,1,False,secondary_cross_horizon,6c57e9eb6c0a2b45c25a8cadd186390b4bc983a919e12221ca86637c879b9d64,36eda4cbed1820fd344355b24351e74a3d1f1e3fcf5eb1c261e9ebe75a4d1da2,True,0,,,0.0,0.0,3.794,1897,0.0,3,1.0,506649068f655791e7132b2dcabba50a53fe3b984ea4338c2d645f20c0f9b55e
screen_20260910,upper_only,syn_500sku_seed1008,500,17405,HIST,11,1000,250,2,1/2,False,secondary_cross_horizon,b7d1961f90b9e154707de58a7c8939a5dd53a36e245d72a6584342e2a3e621bc,0e05bac4c6d1b17f1b994cfeecac8299b21c676d6aceced6e8df8e015313b7a6,True,0,,,0.0,0.0,3.776,944,0.0,2,0.978,5614ead43d3be2728bf003f9ff09ee6a173932df46605f921a8df249186c221e
screen_20260910,upper_only,syn_500sku_seed1008,500,17405,HIST,11,1000,500,2,1,False,secondary_cross_horizon,b7d1961f90b9e154707de58a7c8939a5dd53a36e245d72a6584342e2a3e621bc,9d7b6849e9bb7f219b9820e288799c43089a7889c88ebed95ad7d8b0d04a48f5,False,1,,,0.07768778461050482,0.0007768778461050481,3.76,1880,0.0,1,0.998,5614ead43d3be2728bf003f9ff09ee6a173932df46605f921a8df249186c221e
screen_20260910,upper_only,syn_500sku_seed1006,500,11566,HIST,11,250,1000,1/2,2,False,secondary_cross_horizon,4b61bc64b19656371720c5945a27cf20df48135e34dd18e38b1e42564b98865e,ffb2a35e90cafa9a42a5438a39bdb14db3241521097cb2f71057c17e50bad427,True,0,,,0.0,0.0,3.913,3913,0.0,0,1.0,5772f040f14f79b74c01dae1ef5c853563310c65e3940879397a41d93d744134
screen_20260910,upper_only,syn_500sku_seed1006,500,11566,HIST,11,250,500,1/2,1,False,secondary_cross_horizon,4b61bc64b19656371720c5945a27cf20df48135e34dd18e38b1e42564b98865e,6668db00782e4bbeda3947ad6ecba09c47030097125a4440a6fbecc694d3a5c5,True,0,,,0.0,0.0,3.884,1942,0.0,0,1.0,5772f040f14f79b74c01dae1ef5c853563310c65e3940879397a41d93d744134
