dataset_id,origin,n,arm,seed,delta,nu,rule,station,station_index,capacity,occupancy,target,cap,future_share,residual,positive_excess,floor,floor_residual,below_floor,decrease,implied_lower_bound,historical_share,fixed_share,fixed_historical_share,inactive_count,inactive_share,worst_modelled_share,novelty_residual,beyond_worst_scenario,feasible,borderline,cap_relative_to_target,campaign
BERNER,243151,21874,HIST+ACT,33,0.02,0.01,two_sided,S_21,18,141,141,0.031702426339888574,0.05170242633988858,0.0354479664818655,-0.01625445985802307,0.0,0.011702426339888576,-0.02374554014197693,False,0.0,0.0,0.03589183536313446,0.0,0.0,1,8.464175377713827e-06,0.0505397790796476,-0.015091812597782096,False,True,False,1.6308665395378785,ho3_20260913
BERNER,243151,21874,HIST+ACT,33,0.02,0.01,two_sided,S_20,19,112,112,0.0290895415517772,0.0490895415517772,0.008997418426509798,-0.0400921231252674,0.0,0.009089541551777202,9.212312526740405e-05,True,0.020092123125267404,0.0,0.010514348882928943,0.0,2.3553648931292436e-06,1,0.0,0.022084111924677803,-0.013086693498168007,False,False,False,1.6875323203152413,ho3_20260913
BERNER,243151,21874,HIST+ACT,33,0.02,0.01,two_sided,S_7,20,506,506,0.037436169611396196,0.0574361696113962,0.03842735621482077,-0.019008813396575425,0.0,0.0174361696113962,-0.020991186603424573,False,0.0,0.0,0.042066031869657246,0.0,5.3388270910929524e-05,4,0.0,0.0553169890023369,-0.016889632787516127,False,True,False,1.5342426911622835,ho3_20260913
BERNER,243151,21874,HIST+ACT,33,0.02,0.01,two_sided,S_4,21,1561,1561,0.03191048357211499,0.051910483572114995,0.03986626602903212,-0.01204421754308287,0.0,0.011910483572114992,-0.02795578245691713,False,0.0,0.0,0.03835319167645452,0.0012611621312793601,0.0012828887451243947,8,5.924922764399678e-05,0.05111073878915314,-0.011244472760121024,False,True,False,1.626753272315717,ho3_20260913
BERNER,243151,21874,HIST+ACT,33,0.02,0.01,two_sided,S_2,22,3802,3802,0.0659133162909598,0.0859133162909598,0.07468788353294681,-0.011225432758012993,0.0,0.045913316290959794,-0.028774567241987008,False,0.0,0.0,0.07487704995257866,0.0032925642219306783,0.004025318602357877,25,0.00016928350755427652,0.0859078623962934,-0.0112199788633466,False,True,False,1.303428823270163,ho3_20260913
BERNER,243151,21874,HIST+ACT,33,0.02,0.01,two_sided,S_1,23,6078,6078,0.035089441056208426,0.05508944105620843,0.03710694485589741,-0.017982496200311015,0.0,0.015089441056208427,-0.022017503799688986,False,0.0,0.0,0.039802526207360044,0.007744720470608151,0.009174931380369447,181,0.001125735325235939,0.054855544345592956,-0.01774859948969554,False,True,False,1.5699720314143155,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_19,0,1134,1134,0.017338626099955404,0.037338626099955405,0.016894494053916798,-0.020444132046038607,0.0,0.0,-0.016894494053916798,False,0.00044413204603860795,0.0,0.01568123433682346,3.385670151085531e-05,4.8677541124671034e-05,6,4.232087688856913e-05,0.027331456177193493,-0.010436962123276697,False,True,False,2.1534939322586486,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_3,1,1880,1880,0.08029674457166905,0.10029674457166904,0.07991027974099624,-0.02038646483067281,0.0,0.060296744571669045,-0.01961353516932719,False,0.0003864648306728095,0.0,0.08035170308584205,0.0002962461382199839,4.9462662755714114e-05,6,0.00027931778746455625,0.0902803491887107,-0.010370069447714462,False,True,False,1.2490761002415105,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_18,2,1319,1319,0.06344567900459139,0.08344567900459139,0.06364213466503026,-0.019803544339561132,0.0,0.04344567900459139,-0.02019645566043887,False,0.0,0.0,0.06277911073983582,0.0,2.3553648931292436e-05,2,8.464175377713827e-06,0.07342303233603828,-0.00978089767100802,False,True,False,1.3152302932805346,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_8,3,1432,1432,0.07769956221617853,0.09769956221617854,0.0813576537305853,-0.01634190848559323,0.0,0.05769956221617853,-0.023658091514406766,False,0.0,0.0,0.07674328406956805,2.539252613314148e-05,1.962804077607703e-05,5,2.539252613314148e-05,0.08768494860560773,-0.006327294875022429,False,True,False,1.2574017076744304,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_5,4,1672,1672,0.07259784185766059,0.0925978418576606,0.08119683439840873,-0.011401007459251853,0.0,0.05259784185766059,-0.028598992540748148,False,0.0,0.0,0.07219114885278027,4.232087688856913e-05,3.611559502798174e-05,9,0.0004993863472851157,0.08256090555518933,-0.0013640711567805973,False,True,False,1.2754902830198882,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_15,5,112,112,0.03854005062464277,0.05854005062464277,0.04200770239959372,-0.01653234822504905,0.0,0.01854005062464277,-0.02346765177495095,False,0.0,0.0,0.04637085377266646,0.0,1.1776824465646218e-05,0,0.0,0.04846083234115263,-0.0064531299415589065,False,True,False,1.5189406779661017,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_24,6,97,97,0.041770041014754004,0.06177004101475401,0.049083753015362476,-0.012686287999391527,0.0,0.021770041014754004,-0.027313712000608472,False,0.0,0.0,0.04893192053312899,0.0,3.1404865241723247e-06,0,0.0,0.05167353180573712,-0.0025897787903746403,False,True,False,1.4788120747340325,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_11,7,88,88,0.03125569213182506,0.05125569213182506,0.03515172034364552,-0.01610397178817954,0.0,0.011255692131825062,-0.023896028211820457,False,0.0,0.0,0.03391568421779902,6.771340302171062e-05,0.0001421070152187977,0,0.0,0.04106567113524521,-0.005913950791599686,False,True,False,1.6398834463702587,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_10,8,286,286,0.05452041630289364,0.07452041630289365,0.0644039104490245,-0.01011650585386914,0.0,0.034520416302893646,-0.02988349414613086,False,0.0,0.0,0.06256869814271628,8.464175377713827e-06,1.5702432620861623e-06,0,0.0,0.0644829769216223,-7.906647259780668e-05,False,True,False,1.3668350565939922,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_12,9,273,273,0.05675408734321121,0.07675408734321121,0.06315121249312286,-0.013602874850088353,0.0,0.03675408734321121,-0.026397125149911646,False,0.0,0.0,0.0652718719183976,0.0,0.0,0,0.0,0.06673296388672799,-0.003581751393605134,False,True,False,1.352397526526208,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_17,10,225,225,0.04846948389244462,0.06846948389244462,0.05294341698759998,-0.015526066904844635,0.0,0.02846948389244462,-0.024473933095155366,False,0.0,0.0,0.05558818172111223,0.0,7.851216310430812e-07,0,0.0,0.05826373239731593,-0.005320315409715948,False,True,False,1.4126307605086257,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_6,11,8,8,0.005310562712375401,0.0253105627123754,4.232087688856913e-05,-0.025268241835486833,0.0,0.0,-4.232087688856913e-05,False,0.005268241835486832,0.0,4.082632481424022e-05,0.0,0.0,0,0.0,7.457538639372075e-05,-3.2254509505151624e-05,False,True,False,4.766079243051449,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_9,12,42,42,0.02902280621313854,0.04902280621313854,0.023674298531465573,-0.025348507681672967,0.0,0.00902280621313854,-0.014651492318327032,False,0.005348507681672968,0.0,0.02546070937309608,0.0,0.0,0,0.0,0.033656918269272855,-0.00998261973780728,False,True,False,1.6891132391927717,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_13,13,656,656,0.04086008504437508,0.060860085044375074,0.038698209826907616,-0.02216187521746746,0.0,0.020860085044375073,-0.01783812478253254,False,0.002161875217467461,0.0,0.039228602295067555,5.924922764399678e-05,1.7272675882947788e-05,4,5.924922764399678e-05,0.05055504807465933,-0.01185683824775172,False,True,False,1.489475241627116,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_22,14,95,95,0.021922166181984913,0.04192216618198491,0.014659951754200347,-0.027262214427784565,0.0,0.0019221661819849131,-0.012737785572215434,False,0.007262214427784566,0.0,0.015291814007826093,0.0,0.0,2,7.617757839942444e-05,0.029898184286441542,-0.015238232532241193,False,True,False,1.9123186018193539,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_16,15,116,116,0.030639371651456245,0.050639371651456246,0.020381734309534893,-0.03025763734192135,0.0,0.010639371651456243,-0.00974236265807865,False,0.01025763734192135,0.0,0.023515177971371325,0.0,0.0,2,8.464175377713827e-06,0.03582191397729179,-0.015440179667756902,False,True,False,1.6527549007046765,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_14,16,109,109,0.0274384307616936,0.0474384307616936,0.024571501121503237,-0.022866929640190364,0.0,0.007438430761693602,-0.017133070359809637,False,0.002866929640190364,0.0,0.025255792627393837,0.0,0.0,0,0.0,0.028241134117436607,-0.003669632995933371,False,True,False,1.728904658349548,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_23,17,130,130,0.030976973952804767,0.05097697395280477,0.03376359558170045,-0.017213378371104315,0.0,0.010976973952804768,-0.022786621628895685,False,0.0,0.0,0.037540590788324925,0.0,0.0,0,0.0,0.040949226487878035,-0.007185630906177582,False,True,False,1.645640856672158,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_21,18,141,141,0.031702426339888574,0.05170242633988858,0.030411782132125777,-0.021290644207762797,0.0,0.011702426339888576,-0.018709355792237203,False,0.001290644207762798,0.0,0.02894900477982049,0.0,0.0,0,0.0,0.03512749363188347,-0.004715711499757697,False,True,False,1.6308665395378785,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_20,19,112,112,0.0290895415517772,0.0490895415517772,0.023014092852003894,-0.026075448699773306,0.0,0.009089541551777202,-0.013924551300226693,False,0.006075448699773308,0.0,0.021858571329870423,0.0,2.3553648931292436e-06,0,0.0,0.02408932146177621,-0.001075228609772317,False,True,False,1.6875323203152413,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_7,20,506,506,0.037436169611396196,0.0574361696113962,0.0363620974226586,-0.0210740721887376,0.0,0.0174361696113962,-0.0189259278112624,False,0.0010740721887376001,0.0,0.03607712406806062,0.0,5.3388270910929524e-05,4,0.0,0.04735946514019945,-0.010997367717540858,False,True,False,1.5342426911622835,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_4,21,1561,1561,0.03191048357211499,0.051910483572114995,0.029607685471242963,-0.022302798100872028,0.0,0.011910483572114992,-0.017697201899127973,False,0.0023027981008720277,0.0,0.029241855148199557,0.0012611621312793601,0.0012828887451243947,11,0.0003216386643531254,0.041866012487169105,-0.01225832701592614,False,True,False,1.626753272315717,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_2,22,3802,3802,0.0659133162909598,0.0859133162909598,0.06634220661052097,-0.019571109680438827,0.0,0.045913316290959794,-0.020428890319561174,False,0.0,0.0,0.06568327565306417,0.0032925642219306783,0.004025318602357877,26,0.0001862118583097042,0.07586422789678458,-0.00952202128626361,False,True,False,1.303428823270163,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,11,0.02,0.01,two_sided,S_1,23,6078,6078,0.035089441056208426,0.05508944105620843,0.028727411231960726,-0.0263620298242477,0.0,0.015089441056208427,-0.013637970175752299,False,0.006362029824247701,0.0,0.031462964242420434,0.007744720470608151,0.009174931380369447,183,0.0008972025900376656,0.04508244733446967,-0.016355036102508946,False,True,False,1.5699720314143155,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_19,0,1134,1134,0.017338626099955404,0.037338626099955405,0.01772398324093275,-0.019614642859022653,0.0,0.0,-0.01772398324093275,False,0.0,0.0,0.015970944218678357,3.385670151085531e-05,4.8677541124671034e-05,14,0.0001269626306657074,0.027222943487255943,-0.009498960246323193,False,True,False,2.1534939322586486,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_3,1,1880,1880,0.08029674457166905,0.10029674457166904,0.0856405264717085,-0.014656218099960549,0.0,0.060296744571669045,-0.025343781900039452,False,0.0,0.0,0.08079843729390557,0.0002962461382199839,4.9462662755714114e-05,6,0.00027931778746455625,0.09029001386342292,-0.00464948739171443,False,True,False,1.2490761002415105,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_18,2,1319,1319,0.06344567900459139,0.08344567900459139,0.06543653984510558,-0.0180091391594858,0.0,0.04344567900459139,-0.0219908608405142,False,0.0,0.0,0.06354381920847178,0.0,2.3553648931292436e-05,2,1.6928350755427654e-05,0.07342180582263763,-0.007985265977532038,False,True,False,1.3152302932805346,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_8,3,1432,1432,0.07769956221617853,0.09769956221617854,0.08929705023488087,-0.008402511981297664,0.0,0.05769956221617853,-0.03159748801870234,False,0.0,0.0,0.07694034959895987,2.539252613314148e-05,1.962804077607703e-05,3,8.464175377713827e-06,0.08769787831131284,0.0015991719235680189,True,True,False,1.2574017076744304,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_5,4,1672,1672,0.07259784185766059,0.0925978418576606,0.07111600152355156,-0.02148184033410902,0.0,0.05259784185766059,-0.01851815966589098,False,0.0014818403341090207,0.0,0.07202234770210601,4.232087688856913e-05,3.611559502798174e-05,7,5.078505226628296e-05,0.0825799768147399,-0.011463975291188339,False,True,False,1.2754902830198882,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_15,5,112,112,0.03854005062464277,0.05854005062464277,0.04131364001862119,-0.017226410606021585,0.0,0.01854005062464277,-0.022773589393978416,False,0.0,0.0,0.04651060542299213,0.0,1.1776824465646218e-05,0,0.0,0.04827915469599377,-0.006965514677372582,False,True,False,1.5189406779661017,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_24,6,97,97,0.041770041014754004,0.06177004101475401,0.042904904989631384,-0.01886513602512262,0.0,0.021770041014754004,-0.02113486397487738,False,0.0,0.0,0.04274280671561638,0.0,3.1404865241723247e-06,0,0.0,0.051624337726492824,-0.00871943273686144,False,True,False,1.4788120747340325,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_11,7,88,88,0.03125569213182506,0.05125569213182506,0.023479622497778154,-0.02777606963404691,0.0,0.011255692131825062,-0.012223930365953092,False,0.007776069634046909,0.0,0.02361096281035858,6.771340302171062e-05,0.0001421070152187977,1,8.464175377713827e-06,0.03626895040472251,-0.012789327906944354,False,True,False,1.6398834463702587,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_10,8,286,286,0.05452041630289364,0.07452041630289365,0.0637267764188074,-0.010793639884086246,0.0,0.034520416302893646,-0.029206360115913755,False,0.0,0.0,0.0625255164530089,8.464175377713827e-06,1.5702432620861623e-06,0,0.0,0.06446653347474697,-0.0007397570559395788,False,True,False,1.3668350565939922,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_12,9,273,273,0.05675408734321121,0.07675408734321121,0.06540268314359474,-0.011351404199616475,0.0,0.03675408734321121,-0.028648595800383526,False,0.0,0.0,0.06580339926261376,0.0,0.0,0,0.0,0.06666078546166122,-0.0012581023180664912,False,True,False,1.352397526526208,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_17,10,225,225,0.04846948389244462,0.06846948389244462,0.05097972829997038,-0.017489755592474242,0.0,0.02846948389244462,-0.02251024440752576,False,0.0,0.0,0.0571749125374503,0.0,7.851216310430812e-07,0,0.0,0.05839776830218395,-0.007418040002213572,False,True,False,1.4126307605086257,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_6,11,8,8,0.005310562712375401,0.0253105627123754,0.00010157010453256592,-0.025208992607842835,0.0,0.0,-0.00010157010453256592,False,0.005208992607842835,0.0,5.5743635804058766e-05,0.0,0.0,0,0.0,0.00045202422096450666,-0.0003504541164319408,False,True,False,4.766079243051449,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_9,12,42,42,0.02902280621313854,0.04902280621313854,0.020931905709086294,-0.028090900504052246,0.0,0.00902280621313854,-0.011909099495947753,False,0.008090900504052248,0.0,0.022781089246346045,0.0,0.0,0,0.0,0.02782962837264551,-0.006897722663559219,False,True,False,1.6891132391927717,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_13,13,656,656,0.04086008504437508,0.060860085044375074,0.03797875491980194,-0.022881330124573135,0.0,0.020860085044375073,-0.017118669875426862,False,0.002881330124573136,0.0,0.039833145950970726,5.924922764399678e-05,1.7272675882947788e-05,3,5.078505226628296e-05,0.05068992955799948,-0.012711174638197542,False,True,False,1.489475241627116,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_22,14,95,95,0.021922166181984913,0.04192216618198491,0.020178594100469762,-0.02174357208151515,0.0,0.0019221661819849131,-0.01825642791848485,False,0.0017435720815151513,0.0,0.019349322597056736,0.0,0.0,0,0.0,0.02105134151629994,-0.0008727474158301799,False,True,False,1.9123186018193539,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_16,15,116,116,0.030639371651456245,0.050639371651456246,0.02274323923991705,-0.027896132411539192,0.0,0.010639371651456243,-0.012103867588460807,False,0.007896132411539192,0.0,0.027103183825238207,0.0,0.0,1,0.0,0.040392891227113426,-0.017649651987196372,False,True,False,1.6527549007046765,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_14,16,109,109,0.0274384307616936,0.0474384307616936,0.028304202463075034,-0.019134228298618567,0.0,0.007438430761693602,-0.020865771701381434,False,0.0,0.0,0.02355207868803035,0.0,0.0,0,0.0,0.03633312593095386,-0.008028923467878828,False,True,False,1.728904658349548,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_23,17,130,130,0.030976973952804767,0.05097697395280477,0.03882517245757332,-0.012151801495231448,0.0,0.010976973952804768,-0.02784819850476855,False,0.0,0.0,0.03953636997443644,0.0,0.0,0,0.0,0.04080020273392663,-0.0019750302763533074,False,True,False,1.645640856672158,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_21,18,141,141,0.031702426339888574,0.05170242633988858,0.03582885437386263,-0.01587357196602595,0.0,0.011702426339888576,-0.02412642803397405,False,0.0,0.0,0.03721476531144205,0.0,0.0,0,0.0,0.04167225675655531,-0.005843402382692686,False,True,False,1.6308665395378785,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_20,19,112,112,0.0290895415517772,0.0490895415517772,0.017800160819332177,-0.03128938073244503,0.0,0.009089541551777202,-0.008710619267554976,False,0.011289380732445025,0.0,0.020836342966252332,0.0,2.3553648931292436e-06,0,0.0,0.023059373644814,-0.005259212825481821,False,True,False,1.6875323203152413,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_7,20,506,506,0.037436169611396196,0.0574361696113962,0.03591349612763976,-0.021522673483756433,0.0,0.0174361696113962,-0.018477326516243568,False,0.001522673483756433,0.0,0.03503134205551124,0.0,5.3388270910929524e-05,5,0.0,0.04702163124240741,-0.011108135114767641,False,True,False,1.5342426911622835,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_4,21,1561,1561,0.03191048357211499,0.051910483572114995,0.02988700325870752,-0.02202348031340747,0.0,0.011910483572114992,-0.01797651968659253,False,0.0020234803134074717,0.0,0.0297930105331918,0.0012611621312793601,0.0012828887451243947,8,0.0003131744889754116,0.04180075149026735,-0.011913748231559834,False,True,False,1.626753272315717,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_2,22,3802,3802,0.0659133162909598,0.0859133162909598,0.06548732489737187,-0.020425991393587924,0.0,0.045913316290959794,-0.019574008606412077,False,0.00042599139358792193,0.0,0.06548385475877923,0.0032925642219306783,0.004025318602357877,25,0.00017774768293199036,0.07590882237996129,-0.01042149748258941,False,True,False,1.303428823270163,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,22,0.02,0.01,two_sided,S_1,23,6078,6078,0.035089441056208426,0.05508944105620843,0.028998264844047567,-0.02609117621216086,0.0,0.015089441056208427,-0.01390882378783914,False,0.006091176212160859,0.0,0.03178564923277914,0.007744720470608151,0.009174931380369447,185,0.00137119641118964,0.04505915802990003,-0.016060893185852458,False,True,False,1.5699720314143155,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_19,0,1134,1134,0.017338626099955404,0.037338626099955405,0.017241525244403064,-0.02009710085555234,0.0,0.0,-0.017241525244403064,False,9.710085555234106e-05,0.0,0.015848465244235638,3.385670151085531e-05,4.8677541124671034e-05,8,5.924922764399678e-05,0.026970870433860344,-0.009729345189457282,False,True,False,2.1534939322586486,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_3,1,1880,1880,0.08029674457166905,0.10029674457166904,0.08713868551356384,-0.013158059058105203,0.0,0.060296744571669045,-0.026841940941894796,False,0.0,0.0,0.08054170252055448,0.0002962461382199839,4.9462662755714114e-05,5,0.00027085361208684246,0.09028967218826808,-0.003150986674704247,False,True,False,1.2490761002415105,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_18,2,1319,1319,0.06344567900459139,0.08344567900459139,0.06382834652333996,-0.01961733248125143,0.0,0.04344567900459139,-0.020382667518748572,False,0.0,0.0,0.06239440114062471,0.0,2.3553648931292436e-05,8,0.0005670997503068264,0.07340571998982945,-0.009577373466489491,False,True,False,1.3152302932805346,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_8,3,1432,1432,0.07769956221617853,0.09769956221617854,0.07759955986288036,-0.02010000235329817,0.0,0.05769956221617853,-0.01989999764670183,False,0.0001000023532981715,0.0,0.07791547066471538,2.539252613314148e-05,1.962804077607703e-05,2,8.464175377713827e-06,0.08769512978079427,-0.010095569917913917,False,True,False,1.2574017076744304,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_5,4,1672,1672,0.07259784185766059,0.0925978418576606,0.08186550425324812,-0.01073233760441246,0.0,0.05259784185766059,-0.02926766239558754,False,0.0,0.0,0.07250755287009064,4.232087688856913e-05,3.611559502798174e-05,8,5.078505226628296e-05,0.08256818856212557,-0.0007026843088774471,False,True,False,1.2754902830198882,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_15,5,112,112,0.03854005062464277,0.05854005062464277,0.04249016039612341,-0.01604989022851936,0.0,0.01854005062464277,-0.023950109771480637,False,0.0,0.0,0.04623738309538914,0.0,1.1776824465646218e-05,0,0.0,0.04845673774911854,-0.005966577352995132,False,True,False,1.5189406779661017,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_24,6,97,97,0.041770041014754004,0.06177004101475401,0.048127301197680813,-0.01364273981707319,0.0,0.021770041014754004,-0.02635726018292681,False,0.0,0.0,0.04498432897224438,0.0,3.1404865241723247e-06,0,0.0,0.05174149385947252,-0.0036141926617917026,False,True,False,1.4788120747340325,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_11,7,88,88,0.03125569213182506,0.05125569213182506,0.028371915866096744,-0.022883776265728316,0.0,0.011255692131825062,-0.01711622373427168,False,0.0028837762657283167,0.0,0.029087971308515117,6.771340302171062e-05,0.0001421070152187977,0,0.0,0.03658766521485001,-0.008215749348753265,False,True,False,1.6398834463702587,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_10,8,286,286,0.05452041630289364,0.07452041630289365,0.06260104109357145,-0.011919375209322186,0.0,0.034520416302893646,-0.028080624790677813,False,0.0,0.0,0.0625420040072608,8.464175377713827e-06,1.5702432620861623e-06,0,0.0,0.06440516807427708,-0.001804126980705626,False,True,False,1.3668350565939922,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_12,9,273,273,0.05675408734321121,0.07675408734321121,0.06613060222607813,-0.010623485117133086,0.0,0.03675408734321121,-0.029376514882866914,False,0.0,0.0,0.06528678922938742,0.0,0.0,0,0.0,0.06652952312806523,-0.0003989209019871083,False,True,False,1.352397526526208,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_17,10,225,225,0.04846948389244462,0.06846948389244462,0.05268102755089085,-0.015788456341553764,0.0,0.02846948389244462,-0.024211543658446237,False,0.0,0.0,0.056476939407453006,0.0,7.851216310430812e-07,0,0.0,0.05840036570402034,-0.005719338153129484,False,True,False,1.4126307605086257,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_6,11,8,8,0.005310562712375401,0.0253105627123754,4.232087688856913e-05,-0.025268241835486833,0.0,0.0,-4.232087688856913e-05,False,0.005268241835486832,0.0,4.318168970736946e-05,0.0,0.0,0,0.0,7.533737016075112e-05,-3.301649327218198e-05,False,True,False,4.766079243051449,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_9,12,42,42,0.02902280621313854,0.04902280621313854,0.026619831562909983,-0.022402974650228558,0.0,0.00902280621313854,-0.017597025349771443,False,0.002402974650228556,0.0,0.023892821475903048,0.0,0.0,0,0.0,0.03369103304900792,-0.0070712014860979345,False,True,False,1.6891132391927717,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_13,13,656,656,0.04086008504437508,0.060860085044375074,0.03852892631935334,-0.022331158725021737,0.0,0.020860085044375073,-0.017668841274978263,False,0.002331158725021738,0.0,0.039381701013120954,5.924922764399678e-05,1.7272675882947788e-05,5,0.00033856701510855304,0.05079744606315155,-0.012268519743798214,False,True,False,1.489475241627116,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_22,14,95,95,0.021922166181984913,0.04192216618198491,0.011536671039823945,-0.03038549514216097,0.0,0.0019221661819849131,-0.009614504857839032,False,0.010385495142160969,0.0,0.013007110061490726,0.0,0.0,0,0.0,0.014171030788108203,-0.0026343597482842585,False,True,False,1.9123186018193539,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_16,15,116,116,0.030639371651456245,0.050639371651456246,0.021871429176012525,-0.028767942475443717,0.0,0.010639371651456243,-0.011232057524556284,False,0.008767942475443716,0.0,0.022785799976132302,0.0,0.0,1,0.0,0.036071088987079815,-0.014199659811067288,False,True,False,1.6527549007046765,ho3_20260913
BERNER,243151,21874,HIST+ACT-T,33,0.02,0.01,two_sided,S_14,16,109,109,0.0274384307616936,0.0474384307616936,0.031579838334250286,-0.015858592427443315,0.0,0.007438430761693602,-0.024141407572556683,False,0.0,0.0,0.03254329160673571,0.0,0.0,0,0.0,0.035535844607870654,-0.003956006273620371,False,True,False,1.728904658349548,ho3_20260913
