fold,z,arm,station,mu,sigma,gamma_bind,gamma_cover
2,6.0,incumbent,ST_01.26,0.04216240755371333,0.005178619384355866,9,0
2,6.0,incumbent,ST_01.27,0.03933435442998531,0.004165686387629992,20,0
2,6.0,incumbent,ST_01.28,0.035113476690653976,0.00567988938159054,5,0
2,6.0,incumbent,ST_01.30,0.006891861925673375,0.001143870611333834,12,0
2,6.0,incumbent,ST_01.31,0.013754740496483196,0.0031018173938100755,17,0
2,6.0,incumbent,ST_01.E4,0.006899906278163027,0.006825743698884384,2,0
2,6.0,b1.02,ST_01.01,0.009883162141290827,0.0013370945708936145,5,0
2,6.0,b1.02,ST_01.02,0.052235833316881385,0.004795472637301161,9,0
2,6.0,b1.02,ST_01.03,0.04361363866082097,0.0028408281914717903,2,3
2,6.0,b1.02,ST_01.04,0.06199083682266701,0.0073499244884565945,3,0
2,6.0,b1.02,ST_01.05,0.045722583432203374,0.003483722963987441,2,19
2,6.0,b1.02,ST_01.06,0.060849749196130905,0.007574971292418136,65,0
2,6.0,b1.02,ST_01.07,0.06761641322944384,0.007299496395661479,1,0
2,6.0,b1.02,ST_01.08,0.0439634511637503,0.004717310820596278,65,0
2,6.0,b1.02,ST_01.09,0.07341060114827552,0.006839451010815574,3,0
2,6.0,b1.02,ST_01.10,0.07768541464214024,0.005194744178741585,1,0
2,6.0,b1.02,ST_01.11,0.06863787478218518,0.006424919236303796,6,0
2,6.0,b1.02,ST_01.12,0.007793638511640823,0.001102069927168629,65,0
2,6.0,b1.02,ST_01.13,0.048868343142170055,0.013189952467731273,65,0
2,6.0,b1.02,ST_01.21,0.04307318881586501,0.004545534139285517,9,0
2,6.0,b1.02,ST_01.22,0.03017501182629256,0.002986362095548885,2,0
2,6.0,b1.02,ST_01.23,0.04186930376134363,0.005121922781822194,12,0
2,6.0,b1.02,ST_01.24,0.037802981895662835,0.0031041602015102017,65,0
2,6.0,b1.02,ST_01.25,0.04065122613656329,0.0045843483329670864,65,0
2,6.0,b1.02,ST_01.26,0.04216240755371333,0.005178619384355866,2,0
2,6.0,b1.02,ST_01.27,0.03933435442998531,0.004165686387629992,65,0
2,6.0,b1.02,ST_01.28,0.035113476690653976,0.00567988938159054,5,0
2,6.0,b1.02,ST_01.30,0.006891861925673375,0.001143870611333834,3,0
2,6.0,b1.02,ST_01.31,0.013754740496483196,0.0031018173938100755,1,0
2,6.0,b1.02,ST_01.E4,0.006899906278163027,0.006825743698884384,9,0
2,6.0,b1.05,ST_01.01,0.009883162141290827,0.0013370945708936145,23,0
2,6.0,b1.05,ST_01.02,0.052235833316881385,0.004795472637301161,5,0
2,6.0,b1.05,ST_01.03,0.04361363866082097,0.0028408281914717903,4,0
2,6.0,b1.05,ST_01.04,0.06199083682266701,0.0073499244884565945,5,0
2,6.0,b1.05,ST_01.05,0.045722583432203374,0.003483722963987441,8,0
2,6.0,b1.05,ST_01.06,0.060849749196130905,0.007574971292418136,65,0
2,6.0,b1.05,ST_01.07,0.06761641322944384,0.007299496395661479,65,0
2,6.0,b1.05,ST_01.08,0.0439634511637503,0.004717310820596278,65,0
2,6.0,b1.05,ST_01.09,0.07341060114827552,0.006839451010815574,9,0
2,6.0,b1.05,ST_01.10,0.07768541464214024,0.005194744178741585,3,0
2,6.0,b1.05,ST_01.11,0.06863787478218518,0.006424919236303796,2,0
2,6.0,b1.05,ST_01.12,0.007793638511640823,0.001102069927168629,65,0
2,6.0,b1.05,ST_01.13,0.048868343142170055,0.013189952467731273,2,0
2,6.0,b1.05,ST_01.21,0.04307318881586501,0.004545534139285517,13,12
2,6.0,b1.05,ST_01.22,0.03017501182629256,0.002986362095548885,21,0
2,6.0,b1.05,ST_01.23,0.04186930376134363,0.005121922781822194,65,0
2,6.0,b1.05,ST_01.24,0.037802981895662835,0.0031041602015102017,65,0
2,6.0,b1.05,ST_01.25,0.04065122613656329,0.0045843483329670864,27,0
2,6.0,b1.05,ST_01.26,0.04216240755371333,0.005178619384355866,57,0
2,6.0,b1.05,ST_01.27,0.03933435442998531,0.004165686387629992,25,0
2,6.0,b1.05,ST_01.28,0.035113476690653976,0.00567988938159054,4,0
2,6.0,b1.05,ST_01.30,0.006891861925673375,0.001143870611333834,12,0
2,6.0,b1.05,ST_01.31,0.013754740496483196,0.0031018173938100755,4,0
2,6.0,b1.05,ST_01.E4,0.006899906278163027,0.006825743698884384,65,0
2,6.0,g0,ST_01.01,0.009883162141290827,0.0013370945708936145,17,0
2,6.0,g0,ST_01.02,0.052235833316881385,0.004795472637301161,1,4
2,6.0,g0,ST_01.03,0.04361363866082097,0.0028408281914717903,4,15
2,6.0,g0,ST_01.04,0.06199083682266701,0.0073499244884565945,1,0
2,6.0,g0,ST_01.05,0.045722583432203374,0.003483722963987441,2,5
2,6.0,g0,ST_01.06,0.060849749196130905,0.007574971292418136,1,0
2,6.0,g0,ST_01.07,0.06761641322944384,0.007299496395661479,1,0
2,6.0,g0,ST_01.08,0.0439634511637503,0.004717310820596278,65,0
2,6.0,g0,ST_01.09,0.07341060114827552,0.006839451010815574,62,0
2,6.0,g0,ST_01.10,0.07768541464214024,0.005194744178741585,1,0
2,6.0,g0,ST_01.11,0.06863787478218518,0.006424919236303796,3,0
2,6.0,g0,ST_01.12,0.007793638511640823,0.001102069927168629,65,0
2,6.0,g0,ST_01.13,0.048868343142170055,0.013189952467731273,65,0
2,6.0,g0,ST_01.21,0.04307318881586501,0.004545534139285517,1,1
2,6.0,g0,ST_01.22,0.03017501182629256,0.002986362095548885,3,0
2,6.0,g0,ST_01.23,0.04186930376134363,0.005121922781822194,65,0
2,6.0,g0,ST_01.24,0.037802981895662835,0.0031041602015102017,65,0
2,6.0,g0,ST_01.25,0.04065122613656329,0.0045843483329670864,65,0
2,6.0,g0,ST_01.26,0.04216240755371333,0.005178619384355866,65,0
2,6.0,g0,ST_01.27,0.03933435442998531,0.004165686387629992,6,0
2,6.0,g0,ST_01.28,0.035113476690653976,0.00567988938159054,15,0
2,6.0,g0,ST_01.30,0.006891861925673375,0.001143870611333834,1,0
2,6.0,g0,ST_01.31,0.013754740496483196,0.0031018173938100755,2,0
2,6.0,g0,ST_01.E4,0.006899906278163027,0.006825743698884384,65,0
2,6.0,g1,ST_01.01,0.009883162141290827,0.0013370945708936145,65,0
2,6.0,g1,ST_01.02,0.052235833316881385,0.004795472637301161,51,0
2,6.0,g1,ST_01.03,0.04361363866082097,0.0028408281914717903,48,0
2,6.0,g1,ST_01.04,0.06199083682266701,0.0073499244884565945,13,0
2,6.0,g1,ST_01.05,0.045722583432203374,0.003483722963987441,46,0
2,6.0,g1,ST_01.06,0.060849749196130905,0.007574971292418136,22,0
2,6.0,g1,ST_01.07,0.06761641322944384,0.007299496395661479,17,0
2,6.0,g1,ST_01.08,0.0439634511637503,0.004717310820596278,65,0
2,6.0,g1,ST_01.09,0.07341060114827552,0.006839451010815574,14,0
2,6.0,g1,ST_01.10,0.07768541464214024,0.005194744178741585,18,0
2,6.0,g1,ST_01.11,0.06863787478218518,0.006424919236303796,19,0
2,6.0,g1,ST_01.12,0.007793638511640823,0.001102069927168629,65,0
2,6.0,g1,ST_01.13,0.048868343142170055,0.013189952467731273,12,0
2,6.0,g1,ST_01.21,0.04307318881586501,0.004545534139285517,42,5
2,6.0,g1,ST_01.22,0.03017501182629256,0.002986362095548885,65,0
2,6.0,g1,ST_01.23,0.04186930376134363,0.005121922781822194,41,0
2,6.0,g1,ST_01.24,0.037802981895662835,0.0031041602015102017,65,0
2,6.0,g1,ST_01.25,0.04065122613656329,0.0045843483329670864,54,0
2,6.0,g1,ST_01.26,0.04216240755371333,0.005178619384355866,65,0
2,6.0,g1,ST_01.27,0.03933435442998531,0.004165686387629992,59,0
2,6.0,g1,ST_01.28,0.035113476690653976,0.00567988938159054,48,0
2,6.0,g1,ST_01.30,0.006891861925673375,0.001143870611333834,65,0
2,6.0,g1,ST_01.31,0.013754740496483196,0.0031018173938100755,65,0
2,6.0,g1,ST_01.E4,0.006899906278163027,0.006825743698884384,65,0
2,6.0,g2,ST_01.01,0.009883162141290827,0.0013370945708936145,65,0
2,6.0,g2,ST_01.02,0.052235833316881385,0.004795472637301161,29,0
2,6.0,g2,ST_01.03,0.04361363866082097,0.0028408281914717903,40,0
2,6.0,g2,ST_01.04,0.06199083682266701,0.0073499244884565945,27,0
2,6.0,g2,ST_01.05,0.045722583432203374,0.003483722963987441,38,0
2,6.0,g2,ST_01.06,0.060849749196130905,0.007574971292418136,32,0
2,6.0,g2,ST_01.07,0.06761641322944384,0.007299496395661479,15,0
2,6.0,g2,ST_01.08,0.0439634511637503,0.004717310820596278,65,0
2,6.0,g2,ST_01.09,0.07341060114827552,0.006839451010815574,17,0
2,6.0,g2,ST_01.10,0.07768541464214024,0.005194744178741585,29,0
2,6.0,g2,ST_01.11,0.06863787478218518,0.006424919236303796,13,0
2,6.0,g2,ST_01.12,0.007793638511640823,0.001102069927168629,65,0
2,6.0,g2,ST_01.13,0.048868343142170055,0.013189952467731273,6,0
2,6.0,g2,ST_01.21,0.04307318881586501,0.004545534139285517,57,0
2,6.0,g2,ST_01.22,0.03017501182629256,0.002986362095548885,48,0
2,6.0,g2,ST_01.23,0.04186930376134363,0.005121922781822194,31,0
2,6.0,g2,ST_01.24,0.037802981895662835,0.0031041602015102017,65,0
2,6.0,g2,ST_01.25,0.04065122613656329,0.0045843483329670864,65,0
2,6.0,g2,ST_01.26,0.04216240755371333,0.005178619384355866,64,0
2,6.0,g2,ST_01.27,0.03933435442998531,0.004165686387629992,65,0
2,6.0,g2,ST_01.28,0.035113476690653976,0.00567988938159054,37,3
2,6.0,g2,ST_01.30,0.006891861925673375,0.001143870611333834,65,0
2,6.0,g2,ST_01.31,0.013754740496483196,0.0031018173938100755,65,0
2,6.0,g2,ST_01.E4,0.006899906278163027,0.006825743698884384,65,0
2,6.0,g4,ST_01.01,0.009883162141290827,0.0013370945708936145,65,0
2,6.0,g4,ST_01.02,0.052235833316881385,0.004795472637301161,26,0
2,6.0,g4,ST_01.03,0.04361363866082097,0.0028408281914717903,37,0
2,6.0,g4,ST_01.04,0.06199083682266701,0.0073499244884565945,31,0
2,6.0,g4,ST_01.05,0.045722583432203374,0.003483722963987441,55,0
2,6.0,g4,ST_01.06,0.060849749196130905,0.007574971292418136,28,0
2,6.0,g4,ST_01.07,0.06761641322944384,0.007299496395661479,13,0
2,6.0,g4,ST_01.08,0.0439634511637503,0.004717310820596278,65,0
2,6.0,g4,ST_01.09,0.07341060114827552,0.006839451010815574,26,0
2,6.0,g4,ST_01.10,0.07768541464214024,0.005194744178741585,17,0
2,6.0,g4,ST_01.11,0.06863787478218518,0.006424919236303796,41,0
2,6.0,g4,ST_01.12,0.007793638511640823,0.001102069927168629,65,0
2,6.0,g4,ST_01.13,0.048868343142170055,0.013189952467731273,17,0
2,6.0,g4,ST_01.21,0.04307318881586501,0.004545534139285517,26,0
2,6.0,g4,ST_01.22,0.03017501182629256,0.002986362095548885,28,0
2,6.0,g4,ST_01.23,0.04186930376134363,0.005121922781822194,65,0
2,6.0,g4,ST_01.24,0.037802981895662835,0.0031041602015102017,17,0
2,6.0,g4,ST_01.25,0.04065122613656329,0.0045843483329670864,65,0
2,6.0,g4,ST_01.26,0.04216240755371333,0.005178619384355866,65,0
2,6.0,g4,ST_01.27,0.03933435442998531,0.004165686387629992,22,0
2,6.0,g4,ST_01.28,0.035113476690653976,0.00567988938159054,30,0
2,6.0,g4,ST_01.30,0.006891861925673375,0.001143870611333834,65,0
2,6.0,g4,ST_01.31,0.013754740496483196,0.0031018173938100755,65,0
2,6.0,g4,ST_01.E4,0.006899906278163027,0.006825743698884384,65,0
3,6.0,incumbent,ST_01.01,0.009881073426000336,0.0013178806868102434,22,0
3,6.0,incumbent,ST_01.02,0.0524903505553039,0.004732496801894397,17,0
3,6.0,incumbent,ST_01.03,0.043670411699139,0.002838573207023808,14,0
3,6.0,incumbent,ST_01.04,0.062287989978406996,0.007698050854781631,17,0
3,6.0,incumbent,ST_01.05,0.0460292291773598,0.003552607629069112,23,0
3,6.0,incumbent,ST_01.06,0.060532636585869624,0.00748739924544392,50,0
3,6.0,incumbent,ST_01.07,0.06709822608305775,0.007251245067549748,18,0
3,6.0,incumbent,ST_01.08,0.044100836905586735,0.0046829484609804736,24,0
3,6.0,incumbent,ST_01.09,0.07351754833194304,0.006688327437514687,17,0
3,6.0,incumbent,ST_01.10,0.07728094943800393,0.005199321565099885,14,0
3,6.0,incumbent,ST_01.11,0.06928180825397327,0.006614961824659737,11,0
3,6.0,incumbent,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,6.0,incumbent,ST_01.13,0.0478777804682181,0.013108096706711765,16,0
3,6.0,incumbent,ST_01.21,0.04293050761798576,0.004836074563526871,39,0
3,6.0,incumbent,ST_01.22,0.030296466564190626,0.0029351825087978486,9,0
3,6.0,incumbent,ST_01.23,0.041765441988191966,0.004972608257032888,22,0
3,6.0,incumbent,ST_01.24,0.038015465059975675,0.0030890349191045837,6,0
3,6.0,incumbent,ST_01.25,0.04068722210693007,0.004439050520213479,29,0
3,6.0,incumbent,ST_01.26,0.04295066263610776,0.006210390200389515,9,0
3,6.0,incumbent,ST_01.27,0.039514361393502444,0.004321011465678219,23,0
3,6.0,incumbent,ST_01.28,0.03471051400131314,0.005701795845117179,5,0
3,6.0,incumbent,ST_01.30,0.006953884627275555,0.0011618756886887175,12,0
3,6.0,incumbent,ST_01.31,0.013571236672327378,0.003054036731794219,15,0
3,6.0,incumbent,ST_01.E4,0.006640632761217188,0.006608760672295576,0,0
3,6.0,b1.02,ST_01.01,0.009881073426000336,0.0013178806868102434,8,0
3,6.0,b1.02,ST_01.02,0.0524903505553039,0.004732496801894397,4,0
3,6.0,b1.02,ST_01.03,0.043670411699139,0.002838573207023808,1,0
3,6.0,b1.02,ST_01.04,0.062287989978406996,0.007698050854781631,3,0
3,6.0,b1.02,ST_01.05,0.0460292291773598,0.003552607629069112,1,0
3,6.0,b1.02,ST_01.06,0.060532636585869624,0.00748739924544392,35,0
3,6.0,b1.02,ST_01.07,0.06709822608305775,0.007251245067549748,65,0
3,6.0,b1.02,ST_01.08,0.044100836905586735,0.0046829484609804736,65,0
3,6.0,b1.02,ST_01.09,0.07351754833194304,0.006688327437514687,5,1
3,6.0,b1.02,ST_01.10,0.07728094943800393,0.005199321565099885,1,0
3,6.0,b1.02,ST_01.11,0.06928180825397327,0.006614961824659737,10,0
3,6.0,b1.02,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,6.0,b1.02,ST_01.13,0.0478777804682181,0.013108096706711765,2,0
3,6.0,b1.02,ST_01.21,0.04293050761798576,0.004836074563526871,2,0
3,6.0,b1.02,ST_01.22,0.030296466564190626,0.0029351825087978486,65,0
3,6.0,b1.02,ST_01.23,0.041765441988191966,0.004972608257032888,65,0
3,6.0,b1.02,ST_01.24,0.038015465059975675,0.0030890349191045837,4,0
3,6.0,b1.02,ST_01.25,0.04068722210693007,0.004439050520213479,65,0
3,6.0,b1.02,ST_01.26,0.04295066263610776,0.006210390200389515,65,0
3,6.0,b1.02,ST_01.27,0.039514361393502444,0.004321011465678219,26,0
3,6.0,b1.02,ST_01.28,0.03471051400131314,0.005701795845117179,2,0
3,6.0,b1.02,ST_01.30,0.006953884627275555,0.0011618756886887175,10,0
3,6.0,b1.02,ST_01.31,0.013571236672327378,0.003054036731794219,2,0
3,6.0,b1.02,ST_01.E4,0.006640632761217188,0.006608760672295576,65,0
3,6.0,b1.05,ST_01.01,0.009881073426000336,0.0013178806868102434,15,0
3,6.0,b1.05,ST_01.02,0.0524903505553039,0.004732496801894397,4,0
3,6.0,b1.05,ST_01.03,0.043670411699139,0.002838573207023808,4,0
3,6.0,b1.05,ST_01.04,0.062287989978406996,0.007698050854781631,5,0
3,6.0,b1.05,ST_01.05,0.0460292291773598,0.003552607629069112,4,0
3,6.0,b1.05,ST_01.06,0.060532636585869624,0.00748739924544392,1,0
3,6.0,b1.05,ST_01.07,0.06709822608305775,0.007251245067549748,1,0
3,6.0,b1.05,ST_01.08,0.044100836905586735,0.0046829484609804736,65,0
3,6.0,b1.05,ST_01.09,0.07351754833194304,0.006688327437514687,2,0
3,6.0,b1.05,ST_01.10,0.07728094943800393,0.005199321565099885,3,0
3,6.0,b1.05,ST_01.11,0.06928180825397327,0.006614961824659737,5,0
3,6.0,b1.05,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,6.0,b1.05,ST_01.13,0.0478777804682181,0.013108096706711765,65,0
3,6.0,b1.05,ST_01.21,0.04293050761798576,0.004836074563526871,5,0
3,6.0,b1.05,ST_01.22,0.030296466564190626,0.0029351825087978486,8,0
3,6.0,b1.05,ST_01.23,0.041765441988191966,0.004972608257032888,3,0
3,6.0,b1.05,ST_01.24,0.038015465059975675,0.0030890349191045837,32,0
3,6.0,b1.05,ST_01.25,0.04068722210693007,0.004439050520213479,8,0
3,6.0,b1.05,ST_01.26,0.04295066263610776,0.006210390200389515,32,0
3,6.0,b1.05,ST_01.27,0.039514361393502444,0.004321011465678219,17,0
3,6.0,b1.05,ST_01.28,0.03471051400131314,0.005701795845117179,7,0
3,6.0,b1.05,ST_01.30,0.006953884627275555,0.0011618756886887175,9,0
3,6.0,b1.05,ST_01.31,0.013571236672327378,0.003054036731794219,65,0
3,6.0,b1.05,ST_01.E4,0.006640632761217188,0.006608760672295576,65,0
3,6.0,g0,ST_01.01,0.009881073426000336,0.0013178806868102434,11,0
3,6.0,g0,ST_01.02,0.0524903505553039,0.004732496801894397,3,0
3,6.0,g0,ST_01.03,0.043670411699139,0.002838573207023808,1,0
3,6.0,g0,ST_01.04,0.062287989978406996,0.007698050854781631,1,2
3,6.0,g0,ST_01.05,0.0460292291773598,0.003552607629069112,1,0
3,6.0,g0,ST_01.06,0.060532636585869624,0.00748739924544392,65,0
3,6.0,g0,ST_01.07,0.06709822608305775,0.007251245067549748,1,0
3,6.0,g0,ST_01.08,0.044100836905586735,0.0046829484609804736,65,0
3,6.0,g0,ST_01.09,0.07351754833194304,0.006688327437514687,1,0
3,6.0,g0,ST_01.10,0.07728094943800393,0.005199321565099885,1,0
3,6.0,g0,ST_01.11,0.06928180825397327,0.006614961824659737,1,0
3,6.0,g0,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,6.0,g0,ST_01.13,0.0478777804682181,0.013108096706711765,65,0
3,6.0,g0,ST_01.21,0.04293050761798576,0.004836074563526871,1,0
3,6.0,g0,ST_01.22,0.030296466564190626,0.0029351825087978486,65,0
3,6.0,g0,ST_01.23,0.041765441988191966,0.004972608257032888,65,0
3,6.0,g0,ST_01.24,0.038015465059975675,0.0030890349191045837,1,0
3,6.0,g0,ST_01.25,0.04068722210693007,0.004439050520213479,12,0
3,6.0,g0,ST_01.26,0.04295066263610776,0.006210390200389515,13,0
3,6.0,g0,ST_01.27,0.039514361393502444,0.004321011465678219,65,0
3,6.0,g0,ST_01.28,0.03471051400131314,0.005701795845117179,10,0
3,6.0,g0,ST_01.30,0.006953884627275555,0.0011618756886887175,20,0
3,6.0,g0,ST_01.31,0.013571236672327378,0.003054036731794219,1,0
3,6.0,g0,ST_01.E4,0.006640632761217188,0.006608760672295576,65,0
3,6.0,g1,ST_01.01,0.009881073426000336,0.0013178806868102434,65,0
3,6.0,g1,ST_01.02,0.0524903505553039,0.004732496801894397,26,0
3,6.0,g1,ST_01.03,0.043670411699139,0.002838573207023808,43,0
3,6.0,g1,ST_01.04,0.062287989978406996,0.007698050854781631,15,0
3,6.0,g1,ST_01.05,0.0460292291773598,0.003552607629069112,23,0
3,6.0,g1,ST_01.06,0.060532636585869624,0.00748739924544392,43,0
3,6.0,g1,ST_01.07,0.06709822608305775,0.007251245067549748,14,0
3,6.0,g1,ST_01.08,0.044100836905586735,0.0046829484609804736,65,0
3,6.0,g1,ST_01.09,0.07351754833194304,0.006688327437514687,23,0
3,6.0,g1,ST_01.10,0.07728094943800393,0.005199321565099885,15,0
3,6.0,g1,ST_01.11,0.06928180825397327,0.006614961824659737,16,0
3,6.0,g1,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,6.0,g1,ST_01.13,0.0478777804682181,0.013108096706711765,6,0
3,6.0,g1,ST_01.21,0.04293050761798576,0.004836074563526871,51,0
3,6.0,g1,ST_01.22,0.030296466564190626,0.0029351825087978486,65,0
3,6.0,g1,ST_01.23,0.041765441988191966,0.004972608257032888,45,0
3,6.0,g1,ST_01.24,0.038015465059975675,0.0030890349191045837,22,0
3,6.0,g1,ST_01.25,0.04068722210693007,0.004439050520213479,56,0
3,6.0,g1,ST_01.26,0.04295066263610776,0.006210390200389515,21,0
3,6.0,g1,ST_01.27,0.039514361393502444,0.004321011465678219,39,0
3,6.0,g1,ST_01.28,0.03471051400131314,0.005701795845117179,38,0
3,6.0,g1,ST_01.30,0.006953884627275555,0.0011618756886887175,65,0
3,6.0,g1,ST_01.31,0.013571236672327378,0.003054036731794219,65,0
3,6.0,g1,ST_01.E4,0.006640632761217188,0.006608760672295576,65,0
3,6.0,g2,ST_01.01,0.009881073426000336,0.0013178806868102434,65,0
3,6.0,g2,ST_01.02,0.0524903505553039,0.004732496801894397,29,0
3,6.0,g2,ST_01.03,0.043670411699139,0.002838573207023808,29,0
3,6.0,g2,ST_01.04,0.062287989978406996,0.007698050854781631,24,0
3,6.0,g2,ST_01.05,0.0460292291773598,0.003552607629069112,34,0
3,6.0,g2,ST_01.06,0.060532636585869624,0.00748739924544392,33,0
3,6.0,g2,ST_01.07,0.06709822608305775,0.007251245067549748,8,0
3,6.0,g2,ST_01.08,0.044100836905586735,0.0046829484609804736,17,0
3,6.0,g2,ST_01.09,0.07351754833194304,0.006688327437514687,16,0
3,6.0,g2,ST_01.10,0.07728094943800393,0.005199321565099885,12,0
3,6.0,g2,ST_01.11,0.06928180825397327,0.006614961824659737,18,0
3,6.0,g2,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,6.0,g2,ST_01.13,0.0478777804682181,0.013108096706711765,9,0
3,6.0,g2,ST_01.21,0.04293050761798576,0.004836074563526871,18,0
3,6.0,g2,ST_01.22,0.030296466564190626,0.0029351825087978486,58,0
3,6.0,g2,ST_01.23,0.041765441988191966,0.004972608257032888,65,0
3,6.0,g2,ST_01.24,0.038015465059975675,0.0030890349191045837,31,0
3,6.0,g2,ST_01.25,0.04068722210693007,0.004439050520213479,65,0
3,6.0,g2,ST_01.26,0.04295066263610776,0.006210390200389515,65,0
3,6.0,g2,ST_01.27,0.039514361393502444,0.004321011465678219,65,0
3,6.0,g2,ST_01.28,0.03471051400131314,0.005701795845117179,28,0
3,6.0,g2,ST_01.30,0.006953884627275555,0.0011618756886887175,65,0
3,6.0,g2,ST_01.31,0.013571236672327378,0.003054036731794219,65,0
3,6.0,g2,ST_01.E4,0.006640632761217188,0.006608760672295576,65,0
3,6.0,g4,ST_01.01,0.009881073426000336,0.0013178806868102434,65,0
3,6.0,g4,ST_01.02,0.0524903505553039,0.004732496801894397,40,0
3,6.0,g4,ST_01.03,0.043670411699139,0.002838573207023808,31,0
3,6.0,g4,ST_01.04,0.062287989978406996,0.007698050854781631,19,0
3,6.0,g4,ST_01.05,0.0460292291773598,0.003552607629069112,45,0
3,6.0,g4,ST_01.06,0.060532636585869624,0.00748739924544392,43,0
3,6.0,g4,ST_01.07,0.06709822608305775,0.007251245067549748,26,0
3,6.0,g4,ST_01.08,0.044100836905586735,0.0046829484609804736,13,0
3,6.0,g4,ST_01.09,0.07351754833194304,0.006688327437514687,16,0
3,6.0,g4,ST_01.10,0.07728094943800393,0.005199321565099885,22,0
3,6.0,g4,ST_01.11,0.06928180825397327,0.006614961824659737,12,0
3,6.0,g4,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,6.0,g4,ST_01.13,0.0478777804682181,0.013108096706711765,65,0
3,6.0,g4,ST_01.21,0.04293050761798576,0.004836074563526871,34,0
3,6.0,g4,ST_01.22,0.030296466564190626,0.0029351825087978486,37,0
3,6.0,g4,ST_01.23,0.041765441988191966,0.004972608257032888,39,0
3,6.0,g4,ST_01.24,0.038015465059975675,0.0030890349191045837,46,0
3,6.0,g4,ST_01.25,0.04068722210693007,0.004439050520213479,65,0
3,6.0,g4,ST_01.26,0.04295066263610776,0.006210390200389515,24,0
3,6.0,g4,ST_01.27,0.039514361393502444,0.004321011465678219,29,0
3,6.0,g4,ST_01.28,0.03471051400131314,0.005701795845117179,36,0
3,6.0,g4,ST_01.30,0.006953884627275555,0.0011618756886887175,65,0
3,6.0,g4,ST_01.31,0.013571236672327378,0.003054036731794219,45,0
3,6.0,g4,ST_01.E4,0.006640632761217188,0.006608760672295576,65,0
