fold,z,arm,station,mu,sigma,gamma_bind,gamma_cover
2,4.0,incumbent,ST_01.26,0.04216240755371333,0.005178619384355866,0,3
2,4.0,incumbent,ST_01.27,0.03933435442998531,0.004165686387629992,2,0
2,4.0,incumbent,ST_01.28,0.035113476690653976,0.00567988938159054,0,0
2,4.0,incumbent,ST_01.30,0.006891861925673375,0.001143870611333834,2,0
2,4.0,incumbent,ST_01.31,0.013754740496483196,0.0031018173938100755,1,0
2,4.0,incumbent,ST_01.E4,0.006899906278163027,0.006825743698884384,0,0
2,4.0,b1.02,ST_01.01,0.009883162141290827,0.0013370945708936145,10,0
2,4.0,b1.02,ST_01.02,0.052235833316881385,0.004795472637301161,4,0
2,4.0,b1.02,ST_01.03,0.04361363866082097,0.0028408281914717903,2,8
2,4.0,b1.02,ST_01.04,0.06199083682266701,0.0073499244884565945,2,0
2,4.0,b1.02,ST_01.05,0.045722583432203374,0.003483722963987441,5,12
2,4.0,b1.02,ST_01.06,0.060849749196130905,0.007574971292418136,6,0
2,4.0,b1.02,ST_01.07,0.06761641322944384,0.007299496395661479,1,0
2,4.0,b1.02,ST_01.08,0.0439634511637503,0.004717310820596278,65,0
2,4.0,b1.02,ST_01.09,0.07341060114827552,0.006839451010815574,2,0
2,4.0,b1.02,ST_01.10,0.07768541464214024,0.005194744178741585,2,0
2,4.0,b1.02,ST_01.11,0.06863787478218518,0.006424919236303796,3,0
2,4.0,b1.02,ST_01.12,0.007793638511640823,0.001102069927168629,6,0
2,4.0,b1.02,ST_01.13,0.048868343142170055,0.013189952467731273,1,0
2,4.0,b1.02,ST_01.21,0.04307318881586501,0.004545534139285517,2,0
2,4.0,b1.02,ST_01.22,0.03017501182629256,0.002986362095548885,6,0
2,4.0,b1.02,ST_01.23,0.04186930376134363,0.005121922781822194,25,0
2,4.0,b1.02,ST_01.24,0.037802981895662835,0.0031041602015102017,6,0
2,4.0,b1.02,ST_01.25,0.04065122613656329,0.0045843483329670864,7,0
2,4.0,b1.02,ST_01.26,0.04216240755371333,0.005178619384355866,54,0
2,4.0,b1.02,ST_01.27,0.03933435442998531,0.004165686387629992,2,0
2,4.0,b1.02,ST_01.28,0.035113476690653976,0.00567988938159054,4,7
2,4.0,b1.02,ST_01.30,0.006891861925673375,0.001143870611333834,9,0
2,4.0,b1.02,ST_01.31,0.013754740496483196,0.0031018173938100755,4,0
2,4.0,b1.02,ST_01.E4,0.006899906278163027,0.006825743698884384,2,0
2,4.0,b1.05,ST_01.01,0.009883162141290827,0.0013370945708936145,6,0
2,4.0,b1.05,ST_01.02,0.052235833316881385,0.004795472637301161,9,0
2,4.0,b1.05,ST_01.03,0.04361363866082097,0.0028408281914717903,8,0
2,4.0,b1.05,ST_01.04,0.06199083682266701,0.0073499244884565945,2,2
2,4.0,b1.05,ST_01.05,0.045722583432203374,0.003483722963987441,2,2
2,4.0,b1.05,ST_01.06,0.060849749196130905,0.007574971292418136,4,0
2,4.0,b1.05,ST_01.07,0.06761641322944384,0.007299496395661479,5,0
2,4.0,b1.05,ST_01.08,0.0439634511637503,0.004717310820596278,3,0
2,4.0,b1.05,ST_01.09,0.07341060114827552,0.006839451010815574,2,0
2,4.0,b1.05,ST_01.10,0.07768541464214024,0.005194744178741585,5,0
2,4.0,b1.05,ST_01.11,0.06863787478218518,0.006424919236303796,4,0
2,4.0,b1.05,ST_01.12,0.007793638511640823,0.001102069927168629,65,0
2,4.0,b1.05,ST_01.13,0.048868343142170055,0.013189952467731273,1,0
2,4.0,b1.05,ST_01.21,0.04307318881586501,0.004545534139285517,5,0
2,4.0,b1.05,ST_01.22,0.03017501182629256,0.002986362095548885,10,0
2,4.0,b1.05,ST_01.23,0.04186930376134363,0.005121922781822194,40,0
2,4.0,b1.05,ST_01.24,0.037802981895662835,0.0031041602015102017,5,0
2,4.0,b1.05,ST_01.25,0.04065122613656329,0.0045843483329670864,5,0
2,4.0,b1.05,ST_01.26,0.04216240755371333,0.005178619384355866,2,1
2,4.0,b1.05,ST_01.27,0.03933435442998531,0.004165686387629992,5,0
2,4.0,b1.05,ST_01.28,0.035113476690653976,0.00567988938159054,4,0
2,4.0,b1.05,ST_01.30,0.006891861925673375,0.001143870611333834,2,0
2,4.0,b1.05,ST_01.31,0.013754740496483196,0.0031018173938100755,15,0
2,4.0,b1.05,ST_01.E4,0.006899906278163027,0.006825743698884384,2,0
2,4.0,g0,ST_01.01,0.009883162141290827,0.0013370945708936145,6,0
2,4.0,g0,ST_01.02,0.052235833316881385,0.004795472637301161,1,0
2,4.0,g0,ST_01.03,0.04361363866082097,0.0028408281914717903,1,0
2,4.0,g0,ST_01.04,0.06199083682266701,0.0073499244884565945,29,16
2,4.0,g0,ST_01.05,0.045722583432203374,0.003483722963987441,2,0
2,4.0,g0,ST_01.06,0.060849749196130905,0.007574971292418136,1,0
2,4.0,g0,ST_01.07,0.06761641322944384,0.007299496395661479,1,0
2,4.0,g0,ST_01.08,0.0439634511637503,0.004717310820596278,65,0
2,4.0,g0,ST_01.09,0.07341060114827552,0.006839451010815574,2,0
2,4.0,g0,ST_01.10,0.07768541464214024,0.005194744178741585,1,1
2,4.0,g0,ST_01.11,0.06863787478218518,0.006424919236303796,1,0
2,4.0,g0,ST_01.12,0.007793638511640823,0.001102069927168629,65,0
2,4.0,g0,ST_01.13,0.048868343142170055,0.013189952467731273,2,0
2,4.0,g0,ST_01.21,0.04307318881586501,0.004545534139285517,6,2
2,4.0,g0,ST_01.22,0.03017501182629256,0.002986362095548885,9,0
2,4.0,g0,ST_01.23,0.04186930376134363,0.005121922781822194,53,0
2,4.0,g0,ST_01.24,0.037802981895662835,0.0031041602015102017,1,0
2,4.0,g0,ST_01.25,0.04065122613656329,0.0045843483329670864,6,0
2,4.0,g0,ST_01.26,0.04216240755371333,0.005178619384355866,16,0
2,4.0,g0,ST_01.27,0.03933435442998531,0.004165686387629992,2,0
2,4.0,g0,ST_01.28,0.035113476690653976,0.00567988938159054,4,0
2,4.0,g0,ST_01.30,0.006891861925673375,0.001143870611333834,11,0
2,4.0,g0,ST_01.31,0.013754740496483196,0.0031018173938100755,11,0
2,4.0,g0,ST_01.E4,0.006899906278163027,0.006825743698884384,65,0
2,4.0,g1,ST_01.01,0.009883162141290827,0.0013370945708936145,65,0
2,4.0,g1,ST_01.02,0.052235833316881385,0.004795472637301161,14,0
2,4.0,g1,ST_01.03,0.04361363866082097,0.0028408281914717903,19,0
2,4.0,g1,ST_01.04,0.06199083682266701,0.0073499244884565945,8,0
2,4.0,g1,ST_01.05,0.045722583432203374,0.003483722963987441,21,0
2,4.0,g1,ST_01.06,0.060849749196130905,0.007574971292418136,15,0
2,4.0,g1,ST_01.07,0.06761641322944384,0.007299496395661479,9,0
2,4.0,g1,ST_01.08,0.0439634511637503,0.004717310820596278,28,0
2,4.0,g1,ST_01.09,0.07341060114827552,0.006839451010815574,8,0
2,4.0,g1,ST_01.10,0.07768541464214024,0.005194744178741585,7,0
2,4.0,g1,ST_01.11,0.06863787478218518,0.006424919236303796,13,0
2,4.0,g1,ST_01.12,0.007793638511640823,0.001102069927168629,65,0
2,4.0,g1,ST_01.13,0.048868343142170055,0.013189952467731273,4,0
2,4.0,g1,ST_01.21,0.04307318881586501,0.004545534139285517,17,0
2,4.0,g1,ST_01.22,0.03017501182629256,0.002986362095548885,31,0
2,4.0,g1,ST_01.23,0.04186930376134363,0.005121922781822194,19,0
2,4.0,g1,ST_01.24,0.037802981895662835,0.0031041602015102017,11,0
2,4.0,g1,ST_01.25,0.04065122613656329,0.0045843483329670864,30,0
2,4.0,g1,ST_01.26,0.04216240755371333,0.005178619384355866,65,0
2,4.0,g1,ST_01.27,0.03933435442998531,0.004165686387629992,21,0
2,4.0,g1,ST_01.28,0.035113476690653976,0.00567988938159054,15,21
2,4.0,g1,ST_01.30,0.006891861925673375,0.001143870611333834,28,0
2,4.0,g1,ST_01.31,0.013754740496483196,0.0031018173938100755,44,0
2,4.0,g1,ST_01.E4,0.006899906278163027,0.006825743698884384,65,0
2,4.0,g2,ST_01.01,0.009883162141290827,0.0013370945708936145,34,0
2,4.0,g2,ST_01.02,0.052235833316881385,0.004795472637301161,13,0
2,4.0,g2,ST_01.03,0.04361363866082097,0.0028408281914717903,14,0
2,4.0,g2,ST_01.04,0.06199083682266701,0.0073499244884565945,16,0
2,4.0,g2,ST_01.05,0.045722583432203374,0.003483722963987441,20,0
2,4.0,g2,ST_01.06,0.060849749196130905,0.007574971292418136,10,0
2,4.0,g2,ST_01.07,0.06761641322944384,0.007299496395661479,11,0
2,4.0,g2,ST_01.08,0.0439634511637503,0.004717310820596278,37,0
2,4.0,g2,ST_01.09,0.07341060114827552,0.006839451010815574,8,0
2,4.0,g2,ST_01.10,0.07768541464214024,0.005194744178741585,13,0
2,4.0,g2,ST_01.11,0.06863787478218518,0.006424919236303796,9,0
2,4.0,g2,ST_01.12,0.007793638511640823,0.001102069927168629,65,0
2,4.0,g2,ST_01.13,0.048868343142170055,0.013189952467731273,4,0
2,4.0,g2,ST_01.21,0.04307318881586501,0.004545534139285517,23,0
2,4.0,g2,ST_01.22,0.03017501182629256,0.002986362095548885,27,0
2,4.0,g2,ST_01.23,0.04186930376134363,0.005121922781822194,19,0
2,4.0,g2,ST_01.24,0.037802981895662835,0.0031041602015102017,9,0
2,4.0,g2,ST_01.25,0.04065122613656329,0.0045843483329670864,65,0
2,4.0,g2,ST_01.26,0.04216240755371333,0.005178619384355866,25,0
2,4.0,g2,ST_01.27,0.03933435442998531,0.004165686387629992,53,0
2,4.0,g2,ST_01.28,0.035113476690653976,0.00567988938159054,24,0
2,4.0,g2,ST_01.30,0.006891861925673375,0.001143870611333834,65,0
2,4.0,g2,ST_01.31,0.013754740496483196,0.0031018173938100755,35,0
2,4.0,g2,ST_01.E4,0.006899906278163027,0.006825743698884384,65,0
2,4.0,g4,ST_01.01,0.009883162141290827,0.0013370945708936145,65,0
2,4.0,g4,ST_01.02,0.052235833316881385,0.004795472637301161,20,0
2,4.0,g4,ST_01.03,0.04361363866082097,0.0028408281914717903,29,5
2,4.0,g4,ST_01.04,0.06199083682266701,0.0073499244884565945,14,9
2,4.0,g4,ST_01.05,0.045722583432203374,0.003483722963987441,19,0
2,4.0,g4,ST_01.06,0.060849749196130905,0.007574971292418136,14,0
2,4.0,g4,ST_01.07,0.06761641322944384,0.007299496395661479,17,0
2,4.0,g4,ST_01.08,0.0439634511637503,0.004717310820596278,15,0
2,4.0,g4,ST_01.09,0.07341060114827552,0.006839451010815574,11,0
2,4.0,g4,ST_01.10,0.07768541464214024,0.005194744178741585,11,0
2,4.0,g4,ST_01.11,0.06863787478218518,0.006424919236303796,14,0
2,4.0,g4,ST_01.12,0.007793638511640823,0.001102069927168629,65,0
2,4.0,g4,ST_01.13,0.048868343142170055,0.013189952467731273,7,0
2,4.0,g4,ST_01.21,0.04307318881586501,0.004545534139285517,19,0
2,4.0,g4,ST_01.22,0.03017501182629256,0.002986362095548885,29,0
2,4.0,g4,ST_01.23,0.04186930376134363,0.005121922781822194,14,0
2,4.0,g4,ST_01.24,0.037802981895662835,0.0031041602015102017,26,0
2,4.0,g4,ST_01.25,0.04065122613656329,0.0045843483329670864,21,0
2,4.0,g4,ST_01.26,0.04216240755371333,0.005178619384355866,26,0
2,4.0,g4,ST_01.27,0.03933435442998531,0.004165686387629992,17,0
2,4.0,g4,ST_01.28,0.035113476690653976,0.00567988938159054,24,0
2,4.0,g4,ST_01.30,0.006891861925673375,0.001143870611333834,27,0
2,4.0,g4,ST_01.31,0.013754740496483196,0.0031018173938100755,24,0
2,4.0,g4,ST_01.E4,0.006899906278163027,0.006825743698884384,65,0
3,4.0,incumbent,ST_01.01,0.009881073426000336,0.0013178806868102434,7,0
3,4.0,incumbent,ST_01.02,0.0524903505553039,0.004732496801894397,5,0
3,4.0,incumbent,ST_01.03,0.043670411699139,0.002838573207023808,5,0
3,4.0,incumbent,ST_01.04,0.062287989978406996,0.007698050854781631,1,0
3,4.0,incumbent,ST_01.05,0.0460292291773598,0.003552607629069112,6,0
3,4.0,incumbent,ST_01.06,0.060532636585869624,0.00748739924544392,7,0
3,4.0,incumbent,ST_01.07,0.06709822608305775,0.007251245067549748,3,0
3,4.0,incumbent,ST_01.08,0.044100836905586735,0.0046829484609804736,8,0
3,4.0,incumbent,ST_01.09,0.07351754833194304,0.006688327437514687,5,0
3,4.0,incumbent,ST_01.10,0.07728094943800393,0.005199321565099885,3,0
3,4.0,incumbent,ST_01.11,0.06928180825397327,0.006614961824659737,4,0
3,4.0,incumbent,ST_01.12,0.00791476366811992,0.0012741045535209351,2,0
3,4.0,incumbent,ST_01.13,0.0478777804682181,0.013108096706711765,2,0
3,4.0,incumbent,ST_01.21,0.04293050761798576,0.004836074563526871,12,0
3,4.0,incumbent,ST_01.22,0.030296466564190626,0.0029351825087978486,2,0
3,4.0,incumbent,ST_01.23,0.041765441988191966,0.004972608257032888,5,0
3,4.0,incumbent,ST_01.24,0.038015465059975675,0.0030890349191045837,2,0
3,4.0,incumbent,ST_01.25,0.04068722210693007,0.004439050520213479,8,0
3,4.0,incumbent,ST_01.26,0.04295066263610776,0.006210390200389515,1,0
3,4.0,incumbent,ST_01.27,0.039514361393502444,0.004321011465678219,3,0
3,4.0,incumbent,ST_01.28,0.03471051400131314,0.005701795845117179,0,0
3,4.0,incumbent,ST_01.30,0.006953884627275555,0.0011618756886887175,3,0
3,4.0,incumbent,ST_01.31,0.013571236672327378,0.003054036731794219,0,0
3,4.0,incumbent,ST_01.E4,0.006640632761217188,0.006608760672295576,0,0
3,4.0,b1.02,ST_01.01,0.009881073426000336,0.0013178806868102434,2,0
3,4.0,b1.02,ST_01.02,0.0524903505553039,0.004732496801894397,2,0
3,4.0,b1.02,ST_01.03,0.043670411699139,0.002838573207023808,4,0
3,4.0,b1.02,ST_01.04,0.062287989978406996,0.007698050854781631,2,0
3,4.0,b1.02,ST_01.05,0.0460292291773598,0.003552607629069112,2,1
3,4.0,b1.02,ST_01.06,0.060532636585869624,0.00748739924544392,1,0
3,4.0,b1.02,ST_01.07,0.06709822608305775,0.007251245067549748,65,0
3,4.0,b1.02,ST_01.08,0.044100836905586735,0.0046829484609804736,5,0
3,4.0,b1.02,ST_01.09,0.07351754833194304,0.006688327437514687,1,0
3,4.0,b1.02,ST_01.10,0.07728094943800393,0.005199321565099885,1,0
3,4.0,b1.02,ST_01.11,0.06928180825397327,0.006614961824659737,7,0
3,4.0,b1.02,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,4.0,b1.02,ST_01.13,0.0478777804682181,0.013108096706711765,1,0
3,4.0,b1.02,ST_01.21,0.04293050761798576,0.004836074563526871,2,0
3,4.0,b1.02,ST_01.22,0.030296466564190626,0.0029351825087978486,1,0
3,4.0,b1.02,ST_01.23,0.041765441988191966,0.004972608257032888,2,0
3,4.0,b1.02,ST_01.24,0.038015465059975675,0.0030890349191045837,4,0
3,4.0,b1.02,ST_01.25,0.04068722210693007,0.004439050520213479,17,0
3,4.0,b1.02,ST_01.26,0.04295066263610776,0.006210390200389515,1,0
3,4.0,b1.02,ST_01.27,0.039514361393502444,0.004321011465678219,7,0
3,4.0,b1.02,ST_01.28,0.03471051400131314,0.005701795845117179,2,0
3,4.0,b1.02,ST_01.30,0.006953884627275555,0.0011618756886887175,7,0
3,4.0,b1.02,ST_01.31,0.013571236672327378,0.003054036731794219,2,0
3,4.0,b1.02,ST_01.E4,0.006640632761217188,0.006608760672295576,2,0
3,4.0,b1.05,ST_01.01,0.009881073426000336,0.0013178806868102434,6,0
3,4.0,b1.05,ST_01.02,0.0524903505553039,0.004732496801894397,4,0
3,4.0,b1.05,ST_01.03,0.043670411699139,0.002838573207023808,4,0
3,4.0,b1.05,ST_01.04,0.062287989978406996,0.007698050854781631,2,0
3,4.0,b1.05,ST_01.05,0.0460292291773598,0.003552607629069112,2,0
3,4.0,b1.05,ST_01.06,0.060532636585869624,0.00748739924544392,7,0
3,4.0,b1.05,ST_01.07,0.06709822608305775,0.007251245067549748,2,0
3,4.0,b1.05,ST_01.08,0.044100836905586735,0.0046829484609804736,65,0
3,4.0,b1.05,ST_01.09,0.07351754833194304,0.006688327437514687,2,0
3,4.0,b1.05,ST_01.10,0.07728094943800393,0.005199321565099885,3,0
3,4.0,b1.05,ST_01.11,0.06928180825397327,0.006614961824659737,3,0
3,4.0,b1.05,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,4.0,b1.05,ST_01.13,0.0478777804682181,0.013108096706711765,1,0
3,4.0,b1.05,ST_01.21,0.04293050761798576,0.004836074563526871,3,0
3,4.0,b1.05,ST_01.22,0.030296466564190626,0.0029351825087978486,4,0
3,4.0,b1.05,ST_01.23,0.041765441988191966,0.004972608257032888,3,0
3,4.0,b1.05,ST_01.24,0.038015465059975675,0.0030890349191045837,4,0
3,4.0,b1.05,ST_01.25,0.04068722210693007,0.004439050520213479,3,0
3,4.0,b1.05,ST_01.26,0.04295066263610776,0.006210390200389515,5,0
3,4.0,b1.05,ST_01.27,0.039514361393502444,0.004321011465678219,23,0
3,4.0,b1.05,ST_01.28,0.03471051400131314,0.005701795845117179,5,0
3,4.0,b1.05,ST_01.30,0.006953884627275555,0.0011618756886887175,4,0
3,4.0,b1.05,ST_01.31,0.013571236672327378,0.003054036731794219,21,0
3,4.0,b1.05,ST_01.E4,0.006640632761217188,0.006608760672295576,65,0
3,4.0,g0,ST_01.01,0.009881073426000336,0.0013178806868102434,3,0
3,4.0,g0,ST_01.02,0.0524903505553039,0.004732496801894397,1,0
3,4.0,g0,ST_01.03,0.043670411699139,0.002838573207023808,1,0
3,4.0,g0,ST_01.04,0.062287989978406996,0.007698050854781631,3,0
3,4.0,g0,ST_01.05,0.0460292291773598,0.003552607629069112,1,0
3,4.0,g0,ST_01.06,0.060532636585869624,0.00748739924544392,2,0
3,4.0,g0,ST_01.07,0.06709822608305775,0.007251245067549748,1,0
3,4.0,g0,ST_01.08,0.044100836905586735,0.0046829484609804736,3,0
3,4.0,g0,ST_01.09,0.07351754833194304,0.006688327437514687,1,0
3,4.0,g0,ST_01.10,0.07728094943800393,0.005199321565099885,2,0
3,4.0,g0,ST_01.11,0.06928180825397327,0.006614961824659737,1,0
3,4.0,g0,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,4.0,g0,ST_01.13,0.0478777804682181,0.013108096706711765,1,0
3,4.0,g0,ST_01.21,0.04293050761798576,0.004836074563526871,1,2
3,4.0,g0,ST_01.22,0.030296466564190626,0.0029351825087978486,1,0
3,4.0,g0,ST_01.23,0.041765441988191966,0.004972608257032888,65,0
3,4.0,g0,ST_01.24,0.038015465059975675,0.0030890349191045837,16,0
3,4.0,g0,ST_01.25,0.04068722210693007,0.004439050520213479,53,0
3,4.0,g0,ST_01.26,0.04295066263610776,0.006210390200389515,1,0
3,4.0,g0,ST_01.27,0.039514361393502444,0.004321011465678219,2,0
3,4.0,g0,ST_01.28,0.03471051400131314,0.005701795845117179,5,0
3,4.0,g0,ST_01.30,0.006953884627275555,0.0011618756886887175,2,0
3,4.0,g0,ST_01.31,0.013571236672327378,0.003054036731794219,33,0
3,4.0,g0,ST_01.E4,0.006640632761217188,0.006608760672295576,1,0
3,4.0,g1,ST_01.01,0.009881073426000336,0.0013178806868102434,23,0
3,4.0,g1,ST_01.02,0.0524903505553039,0.004732496801894397,12,0
3,4.0,g1,ST_01.03,0.043670411699139,0.002838573207023808,17,0
3,4.0,g1,ST_01.04,0.062287989978406996,0.007698050854781631,12,0
3,4.0,g1,ST_01.05,0.0460292291773598,0.003552607629069112,15,0
3,4.0,g1,ST_01.06,0.060532636585869624,0.00748739924544392,17,0
3,4.0,g1,ST_01.07,0.06709822608305775,0.007251245067549748,16,0
3,4.0,g1,ST_01.08,0.044100836905586735,0.0046829484609804736,16,0
3,4.0,g1,ST_01.09,0.07351754833194304,0.006688327437514687,14,0
3,4.0,g1,ST_01.10,0.07728094943800393,0.005199321565099885,8,0
3,4.0,g1,ST_01.11,0.06928180825397327,0.006614961824659737,8,0
3,4.0,g1,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,4.0,g1,ST_01.13,0.0478777804682181,0.013108096706711765,3,0
3,4.0,g1,ST_01.21,0.04293050761798576,0.004836074563526871,4,0
3,4.0,g1,ST_01.22,0.030296466564190626,0.0029351825087978486,25,0
3,4.0,g1,ST_01.23,0.041765441988191966,0.004972608257032888,18,0
3,4.0,g1,ST_01.24,0.038015465059975675,0.0030890349191045837,7,0
3,4.0,g1,ST_01.25,0.04068722210693007,0.004439050520213479,12,0
3,4.0,g1,ST_01.26,0.04295066263610776,0.006210390200389515,52,0
3,4.0,g1,ST_01.27,0.039514361393502444,0.004321011465678219,17,0
3,4.0,g1,ST_01.28,0.03471051400131314,0.005701795845117179,10,0
3,4.0,g1,ST_01.30,0.006953884627275555,0.0011618756886887175,26,0
3,4.0,g1,ST_01.31,0.013571236672327378,0.003054036731794219,43,0
3,4.0,g1,ST_01.E4,0.006640632761217188,0.006608760672295576,65,0
3,4.0,g2,ST_01.01,0.009881073426000336,0.0013178806868102434,34,0
3,4.0,g2,ST_01.02,0.0524903505553039,0.004732496801894397,17,0
3,4.0,g2,ST_01.03,0.043670411699139,0.002838573207023808,21,0
3,4.0,g2,ST_01.04,0.062287989978406996,0.007698050854781631,8,0
3,4.0,g2,ST_01.05,0.0460292291773598,0.003552607629069112,26,0
3,4.0,g2,ST_01.06,0.060532636585869624,0.00748739924544392,23,0
3,4.0,g2,ST_01.07,0.06709822608305775,0.007251245067549748,11,0
3,4.0,g2,ST_01.08,0.044100836905586735,0.0046829484609804736,27,0
3,4.0,g2,ST_01.09,0.07351754833194304,0.006688327437514687,10,0
3,4.0,g2,ST_01.10,0.07728094943800393,0.005199321565099885,8,0
3,4.0,g2,ST_01.11,0.06928180825397327,0.006614961824659737,7,0
3,4.0,g2,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,4.0,g2,ST_01.13,0.0478777804682181,0.013108096706711765,3,0
3,4.0,g2,ST_01.21,0.04293050761798576,0.004836074563526871,13,0
3,4.0,g2,ST_01.22,0.030296466564190626,0.0029351825087978486,23,0
3,4.0,g2,ST_01.23,0.041765441988191966,0.004972608257032888,15,0
3,4.0,g2,ST_01.24,0.038015465059975675,0.0030890349191045837,13,0
3,4.0,g2,ST_01.25,0.04068722210693007,0.004439050520213479,23,0
3,4.0,g2,ST_01.26,0.04295066263610776,0.006210390200389515,12,0
3,4.0,g2,ST_01.27,0.039514361393502444,0.004321011465678219,31,0
3,4.0,g2,ST_01.28,0.03471051400131314,0.005701795845117179,24,0
3,4.0,g2,ST_01.30,0.006953884627275555,0.0011618756886887175,65,0
3,4.0,g2,ST_01.31,0.013571236672327378,0.003054036731794219,37,0
3,4.0,g2,ST_01.E4,0.006640632761217188,0.006608760672295576,65,0
3,4.0,g4,ST_01.01,0.009881073426000336,0.0013178806868102434,24,0
3,4.0,g4,ST_01.02,0.0524903505553039,0.004732496801894397,17,0
3,4.0,g4,ST_01.03,0.043670411699139,0.002838573207023808,11,0
3,4.0,g4,ST_01.04,0.062287989978406996,0.007698050854781631,10,0
3,4.0,g4,ST_01.05,0.0460292291773598,0.003552607629069112,14,0
3,4.0,g4,ST_01.06,0.060532636585869624,0.00748739924544392,11,0
3,4.0,g4,ST_01.07,0.06709822608305775,0.007251245067549748,17,0
3,4.0,g4,ST_01.08,0.044100836905586735,0.0046829484609804736,8,0
3,4.0,g4,ST_01.09,0.07351754833194304,0.006688327437514687,8,0
3,4.0,g4,ST_01.10,0.07728094943800393,0.005199321565099885,11,0
3,4.0,g4,ST_01.11,0.06928180825397327,0.006614961824659737,10,0
3,4.0,g4,ST_01.12,0.00791476366811992,0.0012741045535209351,65,0
3,4.0,g4,ST_01.13,0.0478777804682181,0.013108096706711765,5,0
3,4.0,g4,ST_01.21,0.04293050761798576,0.004836074563526871,16,0
3,4.0,g4,ST_01.22,0.030296466564190626,0.0029351825087978486,16,0
3,4.0,g4,ST_01.23,0.041765441988191966,0.004972608257032888,15,0
3,4.0,g4,ST_01.24,0.038015465059975675,0.0030890349191045837,15,0
3,4.0,g4,ST_01.25,0.04068722210693007,0.004439050520213479,21,0
3,4.0,g4,ST_01.26,0.04295066263610776,0.006210390200389515,17,0
3,4.0,g4,ST_01.27,0.039514361393502444,0.004321011465678219,14,0
3,4.0,g4,ST_01.28,0.03471051400131314,0.005701795845117179,19,0
3,4.0,g4,ST_01.30,0.006953884627275555,0.0011618756886887175,20,0
3,4.0,g4,ST_01.31,0.013571236672327378,0.003054036731794219,30,0
3,4.0,g4,ST_01.E4,0.006640632761217188,0.006608760672295576,65,0
